condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
random,16,0,native32@CP4,native32,cp4,0.1726114847178377,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.1726114847178377, 0.1726114847178377, 0.1726114847178377, 0.1726114847178377]","[0.37342034397289287, 0.5043299023627266, -0.08207890807709528]",False
random,16,0,native32@CP5,native32,cp5,0.1656153845354686,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.1656153845354686, 0.1656153845354686, 0.1656153845354686, 0.1656153845354686]","[1.0499792041679203, -0.3795815526030417, -0.4973945707835562]",False
random,16,0,native32@CP6,native32,cp6,0.1704310164928157,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.1704310164928157, 0.1704310164928157, 0.1704310164928157, 0.1704310164928157]","[0.5485537639114969, 0.5852375132131941, -0.2681201330073444]",False
random,16,0,native32@CPz,native32,cpz,0.1730334562412347,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.1730334562412347, 0.1730334562412347, 0.1730334562412347, 0.1730334562412347]","[0.2905690152900786, 0.4025047432164966, -0.007604712708002656]",False
random,16,0,native32@Cz,native32,cz,0.1680868567865734,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.1680868567865734, 0.1680868567865734, 0.1680868567865734, 0.1680868567865734]","[0.2948284974804556, 0.3185512100238974, 0.023301413011344405]",False
random,16,0,native32@F1,native32,f1,0.1564517661736562,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.1564517661736562, 0.1564517661736562, 0.1564517661736562, 0.1564517661736562]","[0.648663194869074, -0.18476825344261566, -0.1786353915254351]",False
random,16,0,native32@F2,native32,f2,0.1698376884821549,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.1698376884821549, 0.1698376884821549, 0.1698376884821549, 0.1698376884821549]","[0.22582148934425766, 0.16781476917180693, 0.06155142238169498]",False
random,16,0,native32@F3,native32,f3,0.1592856683097738,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.1592856683097738, 0.1592856683097738, 0.1592856683097738, 0.1592856683097738]","[1.001524881751597, -0.46468671491788976, -0.39926479995618347]",False
random,16,0,native32@F4,native32,f4,0.1680708867616255,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.1680708867616255, 0.1680708867616255, 0.1680708867616255, 0.1680708867616255]","[0.07824621770806399, 0.3734561105107608, 0.070872327698678]",False
random,16,0,native32@FC1,native32,fc1,0.1683502706687112,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.1683502706687112, 0.1683502706687112, 0.1683502706687112, 0.1683502706687112]","[0.5648812910113948, -0.016117302697995994, -0.11521567775254099]",False
random,16,0,native32@FC2,native32,fc2,0.1684415773073765,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.1684415773073765, 0.1684415773073765, 0.1684415773073765, 0.1684415773073765]","[0.2287800062710269, 0.33916587963145006, 0.08081098548839871]",False
random,16,0,native32@FC3,native32,fc3,0.1650137078060756,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.1650137078060756, 0.1650137078060756, 0.1650137078060756, 0.1650137078060756]","[0.860266657696718, -0.29578687822363653, -0.33303807069067015]",False
random,16,0,native32@FC4,native32,fc4,0.1679775045286455,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.1679775045286455, 0.1679775045286455, 0.1679775045286455, 0.1679775045286455]","[0.17338458808320867, 0.46854196709611773, 0.04173340733616284]",False
random,16,0,native32@FC5,native32,fc5,0.1306910904415831,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1306910904415831, 0.1306910904415831, 0.1306910904415831, 0.1306910904415831]","[1.0961856575456372, -0.515229729803222, -0.5548130683836424]",False
random,16,0,native32@FC6,native32,fc6,0.1700215105350254,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.1700215105350254, 0.1700215105350254, 0.1700215105350254, 0.1700215105350254]","[0.29458799450581824, 0.6435819975688717, -0.11062366233276294]",False
random,16,0,native32@Fz,native32,fz,0.1684729627364511,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.1684729627364511, 0.1684729627364511, 0.1684729627364511, 0.1684729627364511]","[0.30594318708035356, 0.0689882233350359, 0.03808444728763672]",False
random,16,0,native32@O1,native32,o1,0.182311182598796,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.182311182598796, 0.182311182598796, 0.182311182598796, 0.182311182598796]","[0.1749409378940444, 0.10607907276946817, -0.10181332179615492]",False
random,16,0,native32@O2,native32,o2,0.1796932000262211,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.1796932000262211, 0.1796932000262211, 0.1796932000262211, 0.1796932000262211]","[0.28757233927883114, 0.31900205260614706, -0.08340801470725298]",False
random,16,0,native32@P3,native32,p3,0.1638605021453423,"[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.1638605021453423, 0.1638605021453423, 0.1638605021453423, 0.1638605021453423]","[0.5334984080656947, 0.04210392801409363, -0.2279473803990787]",False
random,16,0,native32@P4,native32,p4,0.1705578904714283,"[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.1705578904714283, 0.1705578904714283, 0.1705578904714283, 0.1705578904714283]","[0.3643202146040603, 0.6543770238511657, -0.12870120436684926]",False
random,16,0,native32@PO3,native32,po3,0.1680316110725645,"[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.1680316110725645, 0.1680316110725645, 0.1680316110725645, 0.1680316110725645]","[0.422801599809458, 0.043613873284774285, -0.23196064707709863]",False
random,16,0,native32@PO4,native32,po4,0.1687792605597659,"[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.1687792605597659, 0.1687792605597659, 0.1687792605597659, 0.1687792605597659]","[0.4648512746316087, 0.6419130962566352, -0.20020661837316922]",False
random,16,0,native32@Pz,native32,pz,0.1712143537438113,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.1712143537438113, 0.1712143537438113, 0.1712143537438113, 0.1712143537438113]","[0.17545936139481064, 0.5001406909892553, -0.023019130197041368]",False
random,16,1,native16@C1,native16,c1,0.1683873544172754,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.1683873544172754, 0.1683873544172754, 0.1683873544172754, 0.1683873544172754]","[0.4646494839746843, -0.3351787359585403, -0.6539613682225018]",False
random,16,1,native16@C2,native16,c2,0.16976212455871,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.16976212455871, 0.16976212455871, 0.16976212455871, 0.16976212455871]","[0.2852992906852944, -0.03401955505905914, -0.556243571352309]",False
random,16,1,native16@C3,native16,c3,0.1669875553267121,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.1669875553267121, 0.1669875553267121, 0.1669875553267121, 0.1669875553267121]","[0.7523016342750533, -0.5856357080950277, -0.8335092388376137]",False
random,16,1,native16@C4,native16,c4,0.1697300085352867,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.1697300085352867, 0.1697300085352867, 0.1697300085352867, 0.1697300085352867]","[0.32148710810821146, 0.03336160657751622, -0.6381222197245]",False
random,16,1,native16@CP1,native16,cp1,0.1720911292866992,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.1720911292866992, 0.1720911292866992, 0.1720911292866992, 0.1720911292866992]","[0.3826191994001679, -0.1442362809542327, -0.6576098464831934]",False
random,16,1,native16@CP2,native16,cp2,0.1703488370363574,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.1703488370363574, 0.1703488370363574, 0.1703488370363574, 0.1703488370363574]","[0.30245968699289394, 0.12276183363218147, -0.5739955095286167]",False
random,16,1,native16@CP3,native16,cp3,0.165727415057644,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.165727415057644, 0.165727415057644, 0.165727415057644, 0.165727415057644]","[0.5505222392903611, -0.3740594486207276, -0.7920041490675839]",False
random,16,1,native16@CP4,native16,cp4,0.1726114847178377,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.1726114847178377, 0.1726114847178377, 0.1726114847178377, 0.1726114847178377]","[0.4090776931411535, 0.18890290731191936, -0.6678077445004099]",False
random,16,1,native16@CPz,native16,cpz,0.1730334562412347,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.1730334562412347, 0.1730334562412347, 0.1730334562412347, 0.1730334562412347]","[0.28016038662317494, 0.06709068134482138, -0.5823679287969235]",False
random,16,1,native16@Cz,native16,cz,0.1680868567865734,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.1680868567865734, 0.1680868567865734, 0.1680868567865734, 0.1680868567865734]","[0.2871389448320826, -0.0320611148026671, -0.5710959981416155]",False
random,16,1,native16@FC1,native16,fc1,0.1683502706687112,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.1683502706687112, 0.1683502706687112, 0.1683502706687112, 0.1683502706687112]","[0.5656335621967307, -0.37844229120915496, -0.674253300893396]",False
random,16,1,native16@FC2,native16,fc2,0.1684415773073765,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.1684415773073765, 0.1684415773073765, 0.1684415773073765, 0.1684415773073765]","[0.27327471762875616, -0.020310602185594717, -0.5272215944715521]",False
random,16,1,native16@FC3,native16,fc3,0.1650137078060756,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.1650137078060756, 0.1650137078060756, 0.1650137078060756, 0.1650137078060756]","[0.8622095461566575, -0.6671998501692677, -0.8515073404571537]",False
random,16,1,native16@FC4,native16,fc4,0.1679775045286455,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.1679775045286455, 0.1679775045286455, 0.1679775045286455, 0.1679775045286455]","[0.25115028835050685, 0.06820276775210087, -0.5353157145566099]",False
random,16,1,native16@Fz,native16,fz,0.1684729627364511,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.1684729627364511, 0.1684729627364511, 0.1684729627364511, 0.1684729627364511]","[0.43367672095698506, -0.23694070011836355, -0.6067736832657531]",False
random,16,1,native16@Pz,native16,pz,0.1712143537438113,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.1712143537438113, 0.1712143537438113, 0.1712143537438113, 0.1712143537438113]","[0.32820960649728326, 0.08034374245992484, -0.6445323074716776]",False
random,16,1,native32@C1,native32,c1,0.1683873544172754,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.1683873544172754, 0.1683873544172754, 0.1683873544172754, 0.1683873544172754]","[0.5552687787089707, 0.004531876619051814, -0.17517525059238115]",False
random,16,1,native32@C2,native32,c2,0.16976212455871,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.16976212455871, 0.16976212455871, 0.16976212455871, 0.16976212455871]","[0.31740144958667216, 0.38457192389214157, -0.04546578147240371]",False
random,16,1,native32@C3,native32,c3,0.1669875553267121,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.1669875553267121, 0.1669875553267121, 0.1669875553267121, 0.1669875553267121]","[0.8238738102737865, -0.22949643645773887, -0.359224690323695]",False
random,16,1,native32@C4,native32,c4,0.1697300085352867,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.1697300085352867, 0.1697300085352867, 0.1697300085352867, 0.1697300085352867]","[0.3338953473009998, 0.4552950023376905, -0.11459919360085484]",False
random,16,1,native32@C5,native32,c5,0.1728644936151507,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.1728644936151507, 0.1728644936151507, 0.1728644936151507, 0.1728644936151507]","[1.2507540059044715, -0.5087562678943142, -0.6369562198455594]",False
random,16,1,native32@C6,native32,c6,0.1704193788347906,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.1704193788347906, 0.1704193788347906, 0.1704193788347906, 0.1704193788347906]","[0.4492013431059581, 0.5969670582429127, -0.25544826005874477]",False
random,16,1,native32@CP1,native32,cp1,0.1720911292866992,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.1720911292866992, 0.1720911292866992, 0.1720911292866992, 0.1720911292866992]","[0.4702023363206752, 0.19380067844772797, -0.1531628443781149]",False
random,16,1,native32@CP2,native32,cp2,0.1703488370363574,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.1703488370363574, 0.1703488370363574, 0.1703488370363574, 0.1703488370363574]","[0.30507508580309756, 0.5218389128319256, -0.07041476755465956]",False
random,16,1,native32@CP3,native32,cp3,0.165727415057644,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.165727415057644, 0.165727415057644, 0.165727415057644, 0.165727415057644]","[0.6264536841748949, -0.036328265311907554, -0.31898087861817925]",False
random,16,1,native32@CP4,native32,cp4,0.1726114847178377,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.1726114847178377, 0.1726114847178377, 0.1726114847178377, 0.1726114847178377]","[0.37380610882794113, 0.6197757345894976, -0.1554218512903497]",False
random,16,1,native32@CP5,native32,cp5,0.1656153845354686,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.1656153845354686, 0.1656153845354686, 0.1656153845354686, 0.1656153845354686]","[1.0412403651468305, -0.2111042521204156, -0.6057870167439311]",False
random,16,1,native32@CP6,native32,cp6,0.1704310164928157,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.1704310164928157, 0.1704310164928157, 0.1704310164928157, 0.1704310164928157]","[0.5384939033924495, 0.7372615828369857, -0.3217742713090824]",False
random,16,1,native32@CPz,native32,cpz,0.1730334562412347,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.1730334562412347, 0.1730334562412347, 0.1730334562412347, 0.1730334562412347]","[0.3286316833768386, 0.4102335124006732, -0.07171517590127886]",False
random,16,1,native32@Cz,native32,cz,0.1680868567865734,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.1680868567865734, 0.1680868567865734, 0.1680868567865734, 0.1680868567865734]","[0.363059855828969, 0.29583395879049057, -0.06887594014445436]",False
random,16,1,native32@F1,native32,f1,0.1564517661736562,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.1564517661736562, 0.1564517661736562, 0.1564517661736562, 0.1564517661736562]","[0.6440604323803436, -0.08320426114892604, -0.2290542843741348]",False
random,16,1,native32@F2,native32,f2,0.1698376884821549,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.1698376884821549, 0.1698376884821549, 0.1698376884821549, 0.1698376884821549]","[0.37736347162454653, 0.20244475381733795, -0.07039659756446215]",False
random,16,1,native32@F3,native32,f3,0.1592856683097738,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.1592856683097738, 0.1592856683097738, 0.1592856683097738, 0.1592856683097738]","[0.9502178878470912, -0.34472485124075325, -0.4785613082727757]",False
random,16,1,native32@F4,native32,f4,0.1680708867616255,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.1680708867616255, 0.1680708867616255, 0.1680708867616255, 0.1680708867616255]","[0.2773494422692573, 0.3438921531364169, -0.0531890087196574]",False
random,16,1,native32@FC1,native32,fc1,0.1683502706687112,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.1683502706687112, 0.1683502706687112, 0.1683502706687112, 0.1683502706687112]","[0.618393753811808, 0.0006643983384914814, -0.20085095024464983]",False
random,16,1,native32@FC2,native32,fc2,0.1684415773073765,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.1684415773073765, 0.1684415773073765, 0.1684415773073765, 0.1684415773073765]","[0.31176238452009236, 0.3558037904576082, -0.02135567870235823]",False
random,16,1,native32@FC3,native32,fc3,0.1650137078060756,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.1650137078060756, 0.1650137078060756, 0.1650137078060756, 0.1650137078060756]","[0.8733458246967906, -0.2765338853415478, -0.3749641035155996]",False
random,16,1,native32@FC4,native32,fc4,0.1679775045286455,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.1679775045286455, 0.1679775045286455, 0.1679775045286455, 0.1679775045286455]","[0.25586045892933046, 0.4534570096883295, -0.02926256336139936]",False
random,16,1,native32@FC5,native32,fc5,0.1306910904415831,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1306910904415831, 0.1306910904415831, 0.1306910904415831, 0.1306910904415831]","[1.1094468410464038, -0.5248557468939149, -0.5847297066786961]",False
random,16,1,native32@FC6,native32,fc6,0.1700215105350254,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.1700215105350254, 0.1700215105350254, 0.1700215105350254, 0.1700215105350254]","[0.41144630128185455, 0.5745600804631139, -0.1832836702713615]",False
random,16,1,native32@Fz,native32,fz,0.1684729627364511,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.1684729627364511, 0.1684729627364511, 0.1684729627364511, 0.1684729627364511]","[0.3878860601269424, 0.1691417612504833, -0.09920291823592345]",False
random,16,1,native32@O1,native32,o1,0.182311182598796,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.182311182598796, 0.182311182598796, 0.182311182598796, 0.182311182598796]","[0.2362062573977889, 0.16508851908018862, -0.17196067193781459]",False
random,16,1,native32@O2,native32,o2,0.1796932000262211,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.1796932000262211, 0.1796932000262211, 0.1796932000262211, 0.1796932000262211]","[0.3475111332504961, 0.40636309216698036, -0.1488530083606987]",False
random,16,1,native32@P3,native32,p3,0.1638605021453423,"[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.1638605021453423, 0.1638605021453423, 0.1638605021453423, 0.1638605021453423]","[0.5328857807302736, 0.09073522813442457, -0.2925089805052404]",False
random,16,1,native32@P4,native32,p4,0.1705578904714283,"[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.1705578904714283, 0.1705578904714283, 0.1705578904714283, 0.1705578904714283]","[0.4139671573690814, 0.6963067306825308, -0.20361777613120158]",False
random,16,1,native32@PO3,native32,po3,0.1680316110725645,"[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.1680316110725645, 0.1680316110725645, 0.1680316110725645, 0.1680316110725645]","[0.45471299460131415, 0.06908539132459346, -0.29897376366486195]",False
random,16,1,native32@PO4,native32,po4,0.1687792605597659,"[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.1687792605597659, 0.1687792605597659, 0.1687792605597659, 0.1687792605597659]","[0.5326546800429288, 0.7033451229470248, -0.27061215520736254]",False
random,16,1,native32@Pz,native32,pz,0.1712143537438113,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.1712143537438113, 0.1712143537438113, 0.1712143537438113, 0.1712143537438113]","[0.2656858608030626, 0.5106618281732228, -0.1087915838474639]",False
random,16,2,native16@C1,native16,c1,0.1683873544172754,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.1683873544172754, 0.1683873544172754, 0.1683873544172754, 0.1683873544172754]","[0.42987107758654575, -0.3251927448048744, -0.620865329321376]",False
random,16,2,native16@C2,native16,c2,0.16976212455871,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.16976212455871, 0.16976212455871, 0.16976212455871, 0.16976212455871]","[0.18331154502356944, -0.025578925561587293, -0.524862666041175]",False
random,16,2,native16@C3,native16,c3,0.1669875553267121,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.1669875553267121, 0.1669875553267121, 0.1669875553267121, 0.1669875553267121]","[0.7344880302861879, -0.6354982878940925, -0.7855407859507362]",False
random,16,2,native16@C4,native16,c4,0.1697300085352867,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.1697300085352867, 0.1697300085352867, 0.1697300085352867, 0.1697300085352867]","[0.222884008339219, 0.04240620169371325, -0.5963875461913581]",False
random,16,2,native16@CP1,native16,cp1,0.1720911292866992,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.1720911292866992, 0.1720911292866992, 0.1720911292866992, 0.1720911292866992]","[0.3228771947241219, -0.11236078898449588, -0.5964469322786956]",False
random,16,2,native16@CP2,native16,cp2,0.1703488370363574,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.1703488370363574, 0.1703488370363574, 0.1703488370363574, 0.1703488370363574]","[0.2035995861090352, 0.17820931594782607, -0.5448716202957338]",False
random,16,2,native16@CP3,native16,cp3,0.165727415057644,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.165727415057644, 0.165727415057644, 0.165727415057644, 0.165727415057644]","[0.49239259955319226, -0.3252401327083131, -0.7480076632120065]",False
random,16,2,native16@CP4,native16,cp4,0.1726114847178377,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.1726114847178377, 0.1726114847178377, 0.1726114847178377, 0.1726114847178377]","[0.2871860340450856, 0.2206020988674191, -0.6354008923209165]",False
random,16,2,native16@CPz,native16,cpz,0.1730334562412347,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.1730334562412347, 0.1730334562412347, 0.1730334562412347, 0.1730334562412347]","[0.20782157435589457, 0.11369802314628447, -0.5504344466337304]",False
random,16,2,native16@Cz,native16,cz,0.1680868567865734,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.1680868567865734, 0.1680868567865734, 0.1680868567865734, 0.1680868567865734]","[0.23036605494867568, -0.008537256142961372, -0.5339453610263523]",False
random,16,2,native16@FC1,native16,fc1,0.1683502706687112,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.1683502706687112, 0.1683502706687112, 0.1683502706687112, 0.1683502706687112]","[0.5157186001547079, -0.3519755220330081, -0.6477800532045113]",False
random,16,2,native16@FC2,native16,fc2,0.1684415773073765,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.1684415773073765, 0.1684415773073765, 0.1684415773073765, 0.1684415773073765]","[0.169271560389664, 0.00825453532038141, -0.48318593803163234]",False
random,16,2,native16@FC3,native16,fc3,0.1650137078060756,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.1650137078060756, 0.1650137078060756, 0.1650137078060756, 0.1650137078060756]","[0.8124792752157775, -0.6353732545972061, -0.8285910719051973]",False
random,16,2,native16@FC4,native16,fc4,0.1679775045286455,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.1679775045286455, 0.1679775045286455, 0.1679775045286455, 0.1679775045286455]","[0.1624524106387417, 0.10627384101415355, -0.5067172773485588]",False
random,16,2,native16@Fz,native16,fz,0.1684729627364511,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.1684729627364511, 0.1684729627364511, 0.1684729627364511, 0.1684729627364511]","[0.35069753800091946, -0.20629909627964155, -0.5658743778226755]",False
random,16,2,native16@Pz,native16,pz,0.1712143537438113,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.1712143537438113, 0.1712143537438113, 0.1712143537438113, 0.1712143537438113]","[0.20935469338838486, 0.09255227976592316, -0.5927626238153565]",False
random,16,2,native32@C1,native32,c1,0.1683873544172754,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.1683873544172754, 0.1683873544172754, 0.1683873544172754, 0.1683873544172754]","[0.465337770090127, 0.10502942099230961, -0.13309568132993604]",False
random,16,2,native32@C2,native32,c2,0.16976212455871,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.16976212455871, 0.16976212455871, 0.16976212455871, 0.16976212455871]","[0.23314943459775078, 0.4347127677665559, -0.005966238971356105]",False
random,16,2,native32@C3,native32,c3,0.1669875553267121,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.1669875553267121, 0.1669875553267121, 0.1669875553267121, 0.1669875553267121]","[0.7542622750553105, -0.16772441119026504, -0.33486678853732876]",False
random,16,2,native32@C4,native32,c4,0.1697300085352867,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.1697300085352867, 0.1697300085352867, 0.1697300085352867, 0.1697300085352867]","[0.23419925348920417, 0.5293966688708474, -0.07974450828287381]",False
random,16,2,native32@C5,native32,c5,0.1728644936151507,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.1728644936151507, 0.1728644936151507, 0.1728644936151507, 0.1728644936151507]","[1.0817607804170826, -0.4045331682275437, -0.5960047470854781]",False
random,16,2,native32@C6,native32,c6,0.1704193788347906,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.1704193788347906, 0.1704193788347906, 0.1704193788347906, 0.1704193788347906]","[0.37027472731117145, 0.5872796131420206, -0.23648658230252073]",False
random,16,2,native32@CP1,native32,cp1,0.1720911292866992,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.1720911292866992, 0.1720911292866992, 0.1720911292866992, 0.1720911292866992]","[0.34402013475197707, 0.2862944526646012, -0.09337211168045761]",False
random,16,2,native32@CP2,native32,cp2,0.1703488370363574,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.1703488370363574, 0.1703488370363574, 0.1703488370363574, 0.1703488370363574]","[0.19948163792364662, 0.5660547317577511, -0.025686243997197947]",False
random,16,2,native32@CP3,native32,cp3,0.165727415057644,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.165727415057644, 0.165727415057644, 0.165727415057644, 0.165727415057644]","[0.553013019101113, 0.03100146444054884, -0.28470262486993725]",False
random,16,2,native32@CP4,native32,cp4,0.1726114847178377,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.1726114847178377, 0.1726114847178377, 0.1726114847178377, 0.1726114847178377]","[0.2663980853388655, 0.6389031929300893, -0.10146311081132642]",False
