held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
p4,native32@CP3,native32,skew_0.7_class_0,128,2,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[-0.3381569134620581, 0.5677265727821643, -0.08740284987477791]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_0,128,3,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[-0.3943902040683333, 0.7690333091847426, -0.13013497907378307]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_0,128,4,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[-0.33288900701087154, 0.5780037288600622, -0.10570988522305942]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_1,128,0,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.8017660663909258, -0.5806454661654423, -0.3275816103637608]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_1,128,1,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.9263627013245035, -0.6390981911247131, -0.3033298536386493]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_1,128,2,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.9758807823073363, -0.7581537669728398, -0.3270433304149581]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_1,128,3,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[1.210174036423952, -0.7244902360818153, -0.5377650074365858]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_1,128,4,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[1.0066866692370986, -0.6232994231351584, -0.4742992229149308]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_2,128,0,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.7327445488667299, 0.02807597727855474, -0.5211010432084275]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_2,128,1,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.6936179592379607, 0.039381324206718804, -0.47890791971273694]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_2,128,2,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.6018931121117214, 0.1115667396767707, -0.4526741474931212]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_2,128,3,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.6968061988628911, 0.06084834893353184, -0.4173731050852127]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_2,128,4,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.7895344745001088, 0.06018921008849463, -0.4600797954456594]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_3,128,0,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.6021993861541098, 0.2945192997817901, -0.29264880272486676]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_3,128,1,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.7469698789847296, 0.12667195807649315, -0.33340034480813335]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_3,128,2,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.4981948158124465, 0.26072417962503464, -0.1737798353552187]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_3,128,3,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.6775885454284444, 0.2735965007718545, -0.30270035379525106]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP3,native32,skew_0.7_class_3,128,4,"[0.5001234259009371, 0.10122023168612682, -0.22671930796404466]","[0.7034814980587853, 0.10486897362549352, -0.2814793997403593]","[0.5743750823081002, -0.009148907837872802, -0.33089417084707745]",False
p4,native32@CP4,native32,random,32,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.0044476938278752536, 1.0406101872648692, 0.07516859473103127]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,random,32,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.12628391833397254, 1.2062436853888778, -0.14141637444040747]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,random,32,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.5119056645643935, 0.6951938920408939, -0.04013321912998014]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,random,32,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.4137605186822115, 0.983430910906441, -0.13286997408007106]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,random,32,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.21515550386305865, 1.098762117111392, 0.07966721688726973]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,balanced,128,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.08359690472365462, 0.9874165003129346, 0.01670660021542996]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,balanced,128,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.11219877791095022, 0.9394623436980543, -0.04835656967759119]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,balanced,128,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.011221301270812339, 1.0698897445837474, 0.004948427808581993]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,balanced,128,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.2451172676229856, 1.0082742897852912, -0.056106149822206124]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,balanced,128,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.2602898846297006, 0.8220489978736256, -0.0682773031621888]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_0,128,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.58203729506995, 1.2985764896078023, 0.1866804706972732]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_0,128,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.5208793461837513, 1.5782250583861588, 0.03340595171325294]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_0,128,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.6256442307587587, 1.4263091244370714, 0.1714117928970888]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_0,128,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.6183566709476525, 1.4764161834644034, 0.14796164152610478]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_0,128,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[-0.534298908947909, 1.3060475514232035, 0.15285584084610124]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_1,128,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.5447569245741282, 0.19993662265903328, -0.009041352243167067]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_1,128,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.6284939269888005, 0.23984674168332723, 0.003219307161497254]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_1,128,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.6239396668596876, 0.1943407582482284, 0.0021332548385864917]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_1,128,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.8619384106498541, 0.1309367541994338, -0.1710982676715978]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_1,128,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.6947426615315654, 0.19234367893232665, -0.12723847636853886]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_2,128,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.4365736326402277, 0.871214463509419, -0.2991522993407521]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_2,128,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.4156269370241812, 0.8855530304350101, -0.27136737132431293]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_2,128,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.38085025567914527, 0.9757128193068179, -0.27331284920499355]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_2,128,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.42839751681917626, 0.8003245408888096, -0.2158901361374414]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_2,128,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.5956639588492773, 0.8588519276107933, -0.2795829385679654]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_3,128,0,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.33032569966749503, 1.0413603685649506, -0.040938467107910805]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_3,128,1,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.41898694011974996, 0.851476948788983, -0.034511459789956726]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_3,128,2,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.2257105033389934, 1.0139286964336385, 0.0563450637796348]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_3,128,3,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.3613028668649067, 1.0727535309932765, -0.047833530605447025]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP4,native32,skew_0.7_class_3,128,4,"[0.22165041031809385, 0.7164249837412571, -0.07293345792354089]","[0.407206293328649, 0.8666821837957182, 0.006527980526314858]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
p4,native32@CP5,native32,random,32,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.3573474614078116, -0.32208697312780027, -0.3130593822803369]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,random,32,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.37933604411144556, 0.12195873048123528, -0.6861301287203723]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,random,32,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8115355718191528, -0.4089623583371067, -0.5601990630833472]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,random,32,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.846760849125038, -0.3535372631563017, -0.5853671290276095]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,random,32,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.20855119689566642, -0.09418819566563097, -0.38715852412220575]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,balanced,128,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.47026531901952195, -0.20509515226428152, -0.3906527095702113]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,balanced,128,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.6242512587633585, -0.3731056827375597, -0.5598138308608346]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,balanced,128,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.5412119688171291, -0.23066762060974605, -0.47162962218983734]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,balanced,128,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.7634032344023549, -0.3369367479584849, -0.44088003945893844]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,balanced,128,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.6961358628970026, -0.4174074680781837, -0.5266548001603958]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_0,128,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[-0.14769110008074607, 0.1040649338824054, -0.27236043268526194]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_0,128,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[-0.12376815676803103, 0.3421599170034322, -0.36652289857884934]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_0,128,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[-0.21165970619821423, 0.16570184357936105, -0.2441072686702752]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_0,128,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[-0.2622275697538681, 0.31388151469441145, -0.2659724037390099]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_0,128,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[-0.19084682186883817, 0.1309629033225754, -0.2441101647393342]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_1,128,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8531105678100616, -0.9332698069876093, -0.4474738628886465]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_1,128,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[1.0263362825725848, -1.0515252630416858, -0.420411775616445]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_1,128,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[1.0430796140161522, -1.1138039732085523, -0.4288238410661046]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_1,128,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[1.3028084097320622, -1.0921279225110774, -0.6415743842995804]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_1,128,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[1.0825134632387772, -1.0300700569633918, -0.5676433515607634]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_2,128,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8879932522965029, -0.4059979036480366, -0.6464867925364429]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_2,128,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8144221413052973, -0.34292626619317546, -0.6553680567492677]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_2,128,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8502731601300787, -0.33589772323375866, -0.6772265397510586]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_2,128,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8328653444758676, -0.3734977429157369, -0.5617888930079215]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_2,128,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.9314947307651462, -0.35117911119780704, -0.6368869165770001]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_3,128,0,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8804028478656117, -0.21980420710824672, -0.4360262910432898]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_3,128,1,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.978902877487173, -0.41888731327926426, -0.4361184887563894]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_3,128,2,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.7504736850168267, -0.20828532225861696, -0.36665981920921575]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_3,128,3,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.8042460410656657, -0.1610626289346671, -0.4133566005577518]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP5,native32,skew_0.7_class_3,128,4,"[0.8814747928435076, -0.08371757143829339, -0.5183745012953968]","[0.9358711996285316, -0.3650607083528532, -0.45411636665454175]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
p4,native32@CP6,native32,random,32,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.02737710462823256, 0.849044817745255, 0.0036862061283555307]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,random,32,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.10604748404491222, 1.1608683954071721, -0.240637534548791]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,random,32,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.489961490772437, 0.6271768940852164, -0.20220782800166975]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,random,32,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.3480074197200709, 0.9646132146313001, -0.23876330144786584]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,random,32,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.24097347894338209, 1.0663738524236832, 0.023088180597041888]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,balanced,128,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.07736832045204925, 0.9621300121976285, -0.05258844346185188]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,balanced,128,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.16556637708463595, 0.8825274552845477, -0.20452667726585172]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,balanced,128,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.03410675675841747, 1.0275850604654735, -0.1013662540908738]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,balanced,128,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.1776013993132493, 0.9973137805478953, -0.13011422847470508]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,balanced,128,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.2919973125759322, 0.7845199734321141, -0.22615965071076566]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_0,128,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.5823262894056352, 1.3239238332930199, 0.06751515784645076]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_0,128,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.5395594202316615, 1.5646334028929687, -0.05743490524555041]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_0,128,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.6267825854643484, 1.3768285761903074, 0.08700808726574064]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_0,128,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.6045371894039369, 1.49256254317505, 0.02908362469895515]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_0,128,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[-0.5022477696449239, 1.2586199923300658, 0.04438041530241721]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_1,128,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.5676571450349849, 0.08449455731794327, -0.11072767169827906]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_1,128,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.5940217722196407, 0.22606954743366625, -0.11932959323712423]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_1,128,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.6408408297842129, 0.1310995149474946, -0.1288921858153318]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_1,128,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.8663269968001129, 0.09747437154091931, -0.2857591855801318]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_1,128,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.7112824346430098, 0.11491182474641667, -0.2233687797654141]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_2,128,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.44209565236967924, 0.8231558547437822, -0.39181180292360096]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_2,128,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.3952308631674914, 0.8775722307378795, -0.3997728963172282]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_2,128,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.40209002803576166, 0.9446591996068656, -0.39153619097741826]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_2,128,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.42503218589340863, 0.7520372358293028, -0.3018906742683605]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_2,128,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.5978802753570848, 0.8259766903020167, -0.39655078522485226]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_3,128,0,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.35594005877039087, 0.9942779174475842, -0.1541376687033867]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_3,128,1,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.43076179411188725, 0.7824196649028538, -0.13926667369221843]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_3,128,2,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.24040569348467888, 1.0005687539996722, -0.08092916539663052]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_3,128,3,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.354212744441289, 1.02009756370667, -0.14954712708439788]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CP6,native32,skew_0.7_class_3,128,4,"[0.4238336627313418, 0.8652176057180393, -0.27978919575321853]","[0.43118481491644517, 0.7944413652038571, -0.10685238762817592]","[0.2658665594557756, 0.7714321140874228, -0.1612068268981737]",False
p4,native32@CPz,native32,random,32,0,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[-0.1573032274595891, 1.0827941911122911, 0.12507577761117186]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
p4,native32@CPz,native32,random,32,1,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[-0.17184753394713817, 1.054936226082147, -0.04710233354961843]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
p4,native32@CPz,native32,random,32,2,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[0.3664371536650461, 0.5663784269310037, 0.022734176971657468]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
p4,native32@CPz,native32,random,32,3,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[0.4987716086617065, 0.7410197501645934, -0.20072345793041735]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
p4,native32@CPz,native32,random,32,4,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[-0.194299126721799, 0.8903168264804091, 0.05329179376777735]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
p4,native32@CPz,native32,balanced,128,0,"[0.15588284965333835, 0.5718371073960004, -0.010710408351611744]","[0.020513462993500795, 0.8825876070482349, 0.05843962691277368]","[0.2425339131448546, 0.674252915594201, 0.0014839263837541365]",False
