condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
skew_0.4_class_2,128,19,native16@CPz,native16,cpz,0.7642578166863618,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[-0.5880596564684878, 0.8423895497650469, 0.9257995784798781]",False
skew_0.4_class_2,128,19,native16@Cz,native16,cz,0.7615834472075762,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[-0.6091516173492348, 0.8543308816406745, 0.7758532687423925]",False
skew_0.4_class_2,128,19,native16@FC1,native16,fc1,0.7545776429085851,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[-0.6966434838689728, 1.0143220838859657, 0.8260512914522392]",False
skew_0.4_class_2,128,19,native16@FC2,native16,fc2,0.7592665357883893,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[-0.3251018911863377, 0.9087635471499291, 0.9840528772910804]",False
skew_0.4_class_2,128,19,native16@FC3,native16,fc3,0.7579636975414868,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[-0.751200823237512, 1.178266966978825, 0.7779747248351118]",False
skew_0.4_class_2,128,19,native16@FC4,native16,fc4,0.7526504394768947,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.1314371593632451, 0.9596122813181426, 0.9463025068924531]",False
skew_0.4_class_2,128,19,native16@Fz,native16,fz,0.7592544094800597,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[-0.5540814359615893, 1.025480229492087, 0.8504769824335431]",False
skew_0.4_class_2,128,19,native16@Pz,native16,pz,0.7604323372641207,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[-0.6245207296246621, 0.8313163750112906, 1.0691989389757108]",False
skew_0.4_class_2,128,19,native32@C1,native32,c1,0.7521018479989161,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[-1.20505436617851, 0.8846762744601886, 0.6538321580464704]",False
skew_0.4_class_2,128,19,native32@C2,native32,c2,0.7487050290818,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[-0.9854289742893858, 0.8343706679214868, 0.8233213921789632]",False
skew_0.4_class_2,128,19,native32@C3,native32,c3,0.7602602864047142,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[-1.2326384624246485, 1.0163975313800917, 0.6310896770583525]",False
skew_0.4_class_2,128,19,native32@C4,native32,c4,0.7628133503863123,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[-0.6844856215129083, 0.8347440591966975, 0.8116615526047318]",False
skew_0.4_class_2,128,19,native32@C5,native32,c5,0.7601058224047033,"[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[-1.1313008574230585, 1.124039270500607, 0.537598332948376]",False
skew_0.4_class_2,128,19,native32@C6,native32,c6,0.7619210620298196,"[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[-0.2565899884699022, 0.8203542943481377, 0.7012769124615585]",False
skew_0.4_class_2,128,19,native32@CP1,native32,cp1,0.7607322815974605,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[-1.1485347033741327, 0.8274959768291642, 0.7189252353259367]",False
skew_0.4_class_2,128,19,native32@CP2,native32,cp2,0.7627161193248821,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[-1.0837447843851518, 0.7969709607853892, 0.8471244226115717]",False
skew_0.4_class_2,128,19,native32@CP3,native32,cp3,0.7579831767114147,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[-1.0977832565090526, 0.9116977424018936, 0.6781740283339717]",False
skew_0.4_class_2,128,19,native32@CP4,native32,cp4,0.7569222662676569,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[-0.9103477333284682, 0.8099827401666174, 0.8459618553497426]",False
skew_0.4_class_2,128,19,native32@CP5,native32,cp5,0.7590964239613481,"[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[-0.8802141014005045, 0.9363819209399086, 0.6697081475454464]",False
skew_0.4_class_2,128,19,native32@CP6,native32,cp6,0.7411985229960869,"[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[-0.562610059454283, 0.8282827761931852, 0.8121851298621577]",False
skew_0.4_class_2,128,19,native32@CPz,native32,cpz,0.7642578166863618,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[-1.1474494828610948, 0.7759926808582772, 0.8484476090996925]",False
skew_0.4_class_2,128,19,native32@Cz,native32,cz,0.7615834472075762,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[-1.1336681177575854, 0.7986553918844039, 0.6538290211569802]",False
skew_0.4_class_2,128,19,native32@F1,native32,f1,0.759070141888177,"[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[-1.5451131607941595, 1.0352407392541405, 0.9011037974589861]",False
skew_0.4_class_2,128,19,native32@F2,native32,f2,0.7602968310385415,"[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[-1.0036024882216672, 0.8214838834818876, 1.0303104614529082]",False
skew_0.4_class_2,128,19,native32@F3,native32,f3,0.7593055835299544,"[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[-1.7145340355661338, 1.1820648836929075, 0.8814579546793921]",False
skew_0.4_class_2,128,19,native32@F4,native32,f4,0.7466753180159058,"[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[-0.4748394691001082, 0.673810776939682, 1.0156555545987858]",False
skew_0.4_class_2,128,19,native32@FC1,native32,fc1,0.7545776429085851,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[-1.2775429773850435, 0.9833562426704444, 0.7072126711515665]",False
skew_0.4_class_2,128,19,native32@FC2,native32,fc2,0.7592665357883893,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[-0.9115256999065587, 0.8401609159038643, 0.8515530528476682]",False
skew_0.4_class_2,128,19,native32@FC3,native32,fc3,0.7579636975414868,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[-1.4375711227580934, 1.1276580594955372, 0.6560371873925752]",False
skew_0.4_class_2,128,19,native32@FC4,native32,fc4,0.7526504394768947,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[-0.663460194660497, 0.773930122695367, 0.9457524732901044]",False
skew_0.4_class_2,128,19,native32@FC5,native32,fc5,0.7488581202556132,"[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[-1.4882571446338133, 1.3072200310319215, 0.6688866705713581]",False
skew_0.4_class_2,128,19,native32@FC6,native32,fc6,0.6676353301431216,"[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[-0.2157012674928901, 0.7907313667496308, 0.9269571791379767]",False
skew_0.4_class_2,128,19,native32@Fz,native32,fz,0.7592544094800597,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[-1.327870013844676, 0.9084870070968539, 0.941840267747564]",False
skew_0.4_class_2,128,19,native32@O1,native32,o1,0.774387326888588,"[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[-1.494377100778576, 0.5493872897284329, 1.3405915969453326]",False
skew_0.4_class_2,128,19,native32@O2,native32,o2,0.759662633794763,"[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[-1.9687911306344525, 0.679103693991602, 1.375347497271739]",False
skew_0.4_class_2,128,19,native32@P3,native32,p3,0.7605324977794631,"[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[-1.0549791247113223, 0.7194304790115247, 0.891312740462719]",False
skew_0.4_class_2,128,19,native32@P4,native32,p4,0.7618481640644587,"[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[-1.1753719506040652, 0.7938244322555214, 0.934787811043607]",False
skew_0.4_class_2,128,19,native32@PO3,native32,po3,0.7511691799613514,"[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[-0.988324915948103, 0.5747307704004576, 1.0307954747746617]",False
skew_0.4_class_2,128,19,native32@PO4,native32,po4,0.7650488854125697,"[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[-1.5580948255143252, 0.8183423443662136, 1.1057502249628848]",False
skew_0.4_class_2,128,19,native32@Pz,native32,pz,0.7604323372641207,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[-1.3470935049383184, 0.6787796051283166, 1.0460181778418358]",False
skew_0.4_class_3,128,0,native16@C1,native16,c1,0.7521018479989161,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[-0.7055771109541353, 0.9265876460363999, 0.7896475124454075]",False
skew_0.4_class_3,128,0,native16@C2,native16,c2,0.7487050290818,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[-0.5251802898548292, 0.918185933906166, 0.9369958537394398]",False
skew_0.4_class_3,128,0,native16@C3,native16,c3,0.7602602864047142,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[-0.6458477691152786, 1.0674795910220807, 0.7058211611119078]",False
skew_0.4_class_3,128,0,native16@C4,native16,c4,0.7628133503863123,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[-0.2236345694832103, 0.9409073417019258, 0.9161379122455664]",False
skew_0.4_class_3,128,0,native16@CP1,native16,cp1,0.7607322815974605,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[-0.640892460302746, 0.8689573759787754, 0.8557884054445468]",False
skew_0.4_class_3,128,0,native16@CP2,native16,cp2,0.7627161193248821,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[-0.5855694035166455, 0.8732871689659011, 0.952434542249756]",False
skew_0.4_class_3,128,0,native16@CP3,native16,cp3,0.7579831767114147,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[-0.5160464959197395, 0.9439162517773314, 0.8095278121591182]",False
skew_0.4_class_3,128,0,native16@CP4,native16,cp4,0.7569222662676569,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[-0.367382309348443, 0.8886355751851841, 0.9687540747338246]",False
skew_0.4_class_3,128,0,native16@CPz,native16,cpz,0.7642578166863618,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[-0.6430593670822388, 0.8422338093647649, 0.9473955496288633]",False
skew_0.4_class_3,128,0,native16@Cz,native16,cz,0.7615834472075762,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[-0.670304307035287, 0.8537336609883609, 0.800451190048503]",False
skew_0.4_class_3,128,0,native16@FC1,native16,fc1,0.7545776429085851,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[-0.7464587075253128, 1.009444722923608, 0.8360172995321841]",False
skew_0.4_class_3,128,0,native16@FC2,native16,fc2,0.7592665357883893,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[-0.35524031653084626, 0.9089083588064204, 1.003457772728007]",False
skew_0.4_class_3,128,0,native16@FC3,native16,fc3,0.7579636975414868,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[-0.7903948491249403, 1.1733699064111969, 0.8045124423163622]",False
skew_0.4_class_3,128,0,native16@FC4,native16,fc4,0.7526504394768947,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.10974277148905937, 0.9528687468200925, 0.9476460753371003]",False
skew_0.4_class_3,128,0,native16@Fz,native16,fz,0.7592544094800597,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[-0.6123397529104817, 1.0198316559950678, 0.8645281444424393]",False
skew_0.4_class_3,128,0,native16@Pz,native16,pz,0.7604323372641207,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[-0.683600882267413, 0.8298822946031728, 1.0837426134239794]",False
skew_0.4_class_3,128,0,native32@C1,native32,c1,0.7521018479989161,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[-1.2840295877298793, 0.8592791360603333, 0.7103265200749844]",False
skew_0.4_class_3,128,0,native32@C2,native32,c2,0.7487050290818,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[-1.1120149119091198, 0.7926459001617102, 0.8805137439492838]",False
skew_0.4_class_3,128,0,native32@C3,native32,c3,0.7602602864047142,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[-1.340899588553265, 0.9902094866341442, 0.6821887174351522]",False
skew_0.4_class_3,128,0,native32@C4,native32,c4,0.7628133503863123,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[-0.8513256013137075, 0.7861490653201477, 0.9002459490478257]",False
skew_0.4_class_3,128,0,native32@C5,native32,c5,0.7601058224047033,"[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[-1.213517277230888, 1.0994123451527753, 0.585147454954914]",False
skew_0.4_class_3,128,0,native32@C6,native32,c6,0.7619210620298196,"[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[-0.39020738657473786, 0.760109302385101, 0.782825104462314]",False
skew_0.4_class_3,128,0,native32@CP1,native32,cp1,0.7607322815974605,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[-1.2615719394871223, 0.7901465148057282, 0.7940764883526891]",False
skew_0.4_class_3,128,0,native32@CP2,native32,cp2,0.7627161193248821,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[-1.2011461385990587, 0.7560049355542053, 0.9080149530146345]",False
skew_0.4_class_3,128,0,native32@CP3,native32,cp3,0.7579831767114147,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[-1.1891395230132127, 0.8799362137329925, 0.7376830872632649]",False
skew_0.4_class_3,128,0,native32@CP4,native32,cp4,0.7569222662676569,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[-1.0366037114682891, 0.7533282573629851, 0.9328477854639737]",False
skew_0.4_class_3,128,0,native32@CP5,native32,cp5,0.7590964239613481,"[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[-0.9532336478602712, 0.9090968835056816, 0.7374418090236254]",False
skew_0.4_class_3,128,0,native32@CP6,native32,cp6,0.7411985229960869,"[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[-0.6931634613673127, 0.7758227081596181, 0.9197474951977833]",False
skew_0.4_class_3,128,0,native32@CPz,native32,cpz,0.7642578166863618,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[-1.2576043581314564, 0.7480713804509307, 0.877155684086226]",False
skew_0.4_class_3,128,0,native32@Cz,native32,cz,0.7615834472075762,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[-1.2465949383137676, 0.7697595406901089, 0.702442124574393]",False
skew_0.4_class_3,128,0,native32@F1,native32,f1,0.759070141888177,"[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[-1.6454569886959534, 1.0078176952720967, 0.9533917233301886]",False
skew_0.4_class_3,128,0,native32@F2,native32,f2,0.7602968310385415,"[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[-1.1040452733545298, 0.7795733903078899, 1.0772849447417954]",False
skew_0.4_class_3,128,0,native32@F3,native32,f3,0.7593055835299544,"[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[-1.8224372445977477, 1.1519248205997246, 0.906076041076298]",False
skew_0.4_class_3,128,0,native32@F4,native32,f4,0.7466753180159058,"[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[-0.5724069748593079, 0.647103440914006, 1.0441257503613504]",False
skew_0.4_class_3,128,0,native32@FC1,native32,fc1,0.7545776429085851,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[-1.3650962769275032, 0.945135590893671, 0.7503543910644367]",False
skew_0.4_class_3,128,0,native32@FC2,native32,fc2,0.7592665357883893,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[-1.0525598518726744, 0.7856254073659117, 0.9378056073121486]",False
skew_0.4_class_3,128,0,native32@FC3,native32,fc3,0.7579636975414868,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[-1.5205261421610943, 1.074358143524247, 0.7076162244700093]",False
skew_0.4_class_3,128,0,native32@FC4,native32,fc4,0.7526504394768947,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[-0.7872527009283486, 0.7190664224001649, 1.0154889099499207]",False
skew_0.4_class_3,128,0,native32@FC5,native32,fc5,0.7488581202556132,"[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[-1.6136078407671488, 1.2568629376184266, 0.7261059091710721]",False
skew_0.4_class_3,128,0,native32@FC6,native32,fc6,0.6676353301431216,"[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[-0.264230163097982, 0.7628580439580821, 0.9318665424020731]",False
skew_0.4_class_3,128,0,native32@Fz,native32,fz,0.7592544094800597,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[-1.4237917096096406, 0.8718991622420336, 1.0178376212209532]",False
skew_0.4_class_3,128,0,native32@O1,native32,o1,0.774387326888588,"[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[-1.5727422389792887, 0.5245203179442222, 1.4064830555728725]",False
skew_0.4_class_3,128,0,native32@O2,native32,o2,0.759662633794763,"[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[-2.0045467925967206, 0.6601887085035316, 1.4268262269743242]",False
skew_0.4_class_3,128,0,native32@P3,native32,p3,0.7605324977794631,"[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[-1.1492675729506028, 0.6898881390556635, 0.9921765491588155]",False
skew_0.4_class_3,128,0,native32@P4,native32,p4,0.7618481640644587,"[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[-1.3028547834584228, 0.7542013135822723, 1.023857735617156]",False
skew_0.4_class_3,128,0,native32@PO3,native32,po3,0.7511691799613514,"[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[-1.0727982107085916, 0.5484988142887868, 1.1031967249222236]",False
skew_0.4_class_3,128,0,native32@PO4,native32,po4,0.7650488854125697,"[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[-1.6389417191328324, 0.7843701883649346, 1.1596839957411276]",False
skew_0.4_class_3,128,0,native32@Pz,native32,pz,0.7604323372641207,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[-1.453751659549449, 0.653638381491825, 1.1089849480543628]",False
skew_0.4_class_3,128,1,native16@C1,native16,c1,0.7521018479989161,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[-0.6668857783513087, 0.930929628797853, 0.806366055590715]",False
skew_0.4_class_3,128,1,native16@C2,native16,c2,0.7487050290818,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[-0.49243238906717396, 0.9184323601147721, 0.9720229166329877]",False
skew_0.4_class_3,128,1,native16@C3,native16,c3,0.7602602864047142,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[-0.5854969227551398, 1.0650129930200927, 0.6980999987243044]",False
