held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
fc6,native32@O2,native32,skew_0.7_class_2,128,1,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.768429911201832, 0.9271234388482145, 1.0698792044641006]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_2,128,2,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.7175459196125995, 0.9586240084345673, 0.9723318870930183]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_2,128,3,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.7547293647982567, 0.8559204064871458, 1.0465170396126553]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_2,128,4,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.6168116421412946, 0.8523046032745953, 1.0128542606159585]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_3,128,0,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.7403738264965158, 1.0553590440726381, 1.244064957029392]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_3,128,1,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.5516175912254289, 0.8293406492891199, 1.2496643732106396]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_3,128,2,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.8161919339172894, 0.9853195843075545, 1.362979859912469]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_3,128,3,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.7931037283567801, 1.0825691006974172, 1.270744163570466]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@O2,native32,skew_0.7_class_3,128,4,"[-1.9882994484691845, 0.5872757483479443, 1.3514360090762105]","[-1.5840534107731872, 0.8617381648554407, 1.2608496907306457]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",False
fc6,native32@P3,native32,random,32,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.254792039855386, 1.1258987059329972, 1.16314117805]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,random,32,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.9095244404084546, 1.1521151891523695, 1.0126768094096623]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,random,32,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.645177461510395, 0.7144606643893556, 1.2208944594736537]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,random,32,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.4214870627870473, 1.0918824975078874, 0.9289277393109304]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,random,32,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.1150673334398893, 0.9227396878580978, 1.3383174398090179]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,balanced,128,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.763483472045223, 0.9230832764682858, 1.216779030387527]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,balanced,128,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.7863933688044988, 0.9788882735149464, 1.1235022469770442]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,balanced,128,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.6811576374116426, 0.8172603793139211, 1.2214024497680276]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,balanced,128,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.6083040839517595, 0.9582696502892446, 1.1248598755650119]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,balanced,128,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.5202130713193105, 0.6525772276979696, 1.1563607278469716]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_0,128,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.6306198596494577, 1.2306390003368906, 1.2703348844064604]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_0,128,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.5252456575827606, 1.476280481910282, 1.1212371462666066]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_0,128,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.631706258154676, 1.3569628238452078, 1.2582397106864536]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_0,128,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.68578994450895, 1.3033433469458613, 1.294873279881245]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_0,128,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-2.6725587010509915, 1.2680423053919987, 1.289723859936865]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_1,128,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.9054137464640861, 0.16635443623296697, 1.1368279256082765]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_1,128,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.7273808247042672, 0.13898199578714135, 1.0878566743563196]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_1,128,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.7353043829267646, 0.14684923062022032, 1.075238058931865]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_1,128,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.617332994487065, 0.1894329124732188, 0.9781690633019398]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_1,128,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.7674900367727994, 0.1755832011675514, 1.0351503146091368]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_2,128,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.4000305243801583, 0.817171699381982, 0.9034917333949121]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_2,128,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.3577545147717096, 0.8373185029666201, 0.9036722092237397]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_2,128,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.2977307501751723, 0.8750588749039204, 0.8298307627530406]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_2,128,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.242376637134637, 0.7518073282158648, 0.8584296794535303]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_2,128,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.1269345880323163, 0.7878048752230432, 0.8364863450400692]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_3,128,0,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.1484898398330416, 0.8933165606751196, 1.0826626696354564]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_3,128,1,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.9650358398311232, 0.659686628831285, 1.0585699670700568]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_3,128,2,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.2398191391172435, 0.8177110083210688, 1.195491106392876]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_3,128,3,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-1.1465482574083266, 0.9098982556952723, 1.077073562785309]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P3,native32,skew_0.7_class_3,128,4,"[-1.1319660287953468, 0.6581081783421576, 0.9276225676171709]","[-0.9869496677350134, 0.6458479894257002, 1.116360130406266]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",False
fc6,native32@P4,native32,random,32,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.306300749706651, 1.1113558693904484, 1.1801516214698389]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,random,32,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.111218048550555, 1.2269395329076258, 1.0413318698953562]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,random,32,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.63076318086487, 0.7080874951535611, 1.1894852643264968]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,random,32,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.517166417992249, 1.2395965498430523, 0.9249283403546176]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,random,32,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.3755764355031364, 1.178279037212312, 1.3133741420458604]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,balanced,128,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.8396404080713549, 0.9978447638254426, 1.1905917373862154]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,balanced,128,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.021686301771706, 1.0940753075706553, 1.1527621833328108]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,balanced,128,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.855880005433339, 0.9306877850805015, 1.2133748620703273]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,balanced,128,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.8013889968031473, 1.0738462512735791, 1.1411839698805883]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,balanced,128,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.6670506863239267, 0.739418884514205, 1.1590159715078534]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_0,128,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.7312488709505853, 1.2723109863780593, 1.2468788092926344]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_0,128,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.6574017584241076, 1.513136898813374, 1.12019014033787]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_0,128,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.7652676945863153, 1.4099650745613626, 1.2454439998506783]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_0,128,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.7785361938097997, 1.3499634173469786, 1.2814964942960863]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_0,128,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-2.8333928861703748, 1.3125373506613494, 1.3191309275199412]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_1,128,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.0087854784372619, 0.2752575288509446, 1.1099226524545032]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_1,128,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-0.8316738471905224, 0.2223164267740389, 1.1150227019919852]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_1,128,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-0.8939823815851692, 0.239341227614837, 1.1266555154765152]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_1,128,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-0.772028585484686, 0.2891874999037756, 1.0024522283346515]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_1,128,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-0.9318574533784505, 0.24547116744642594, 1.0475964812782417]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_2,128,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.4897702165429494, 0.9050808354180941, 0.8700730827095069]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_2,128,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.4971943187517929, 0.9530920942944863, 0.9138630683249525]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_2,128,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.4108469147029792, 0.9734968506256032, 0.8151305947202047]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_2,128,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.3538637419431183, 0.8403927787097779, 0.8493122900174802]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_2,128,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.2465259848163455, 0.8713577021964141, 0.8414831170857332]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_3,128,0,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.3392917054831914, 0.9908242598662815, 1.1197124240508605]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_3,128,1,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.0382103796828615, 0.7540115537408338, 1.027409769353227]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_3,128,2,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.4834013104573827, 0.983236395545636, 1.2423785138363208]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_3,128,3,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.2674185055908014, 1.0136255774396947, 1.076146675141191]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@P4,native32,skew_0.7_class_3,128,4,"[-1.2856033237269702, 0.7379520572186954, 1.0319973818746604]","[-1.1800807330540493, 0.7853285315967437, 1.1267880514303679]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",False
fc6,native32@PO3,native32,random,32,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.136895007146696, 0.835049277357875, 1.287774498472459]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,random,32,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.996071163969349, 0.9619678116986888, 1.1773324522639945]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,random,32,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.6709776962368417, 0.5658825578082037, 1.334802208458549]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,random,32,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.6868582526834999, 0.9665424563022703, 1.1432042948973433]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,random,32,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.4639757761103454, 0.9261823777881717, 1.5571652987500453]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,balanced,128,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.7805685947740475, 0.695168411772504, 1.3719215192126972]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,balanced,128,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.8621731697194803, 0.841899157527397, 1.3017392979713898]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,balanced,128,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.763938729895924, 0.6557892017020569, 1.3821693618441195]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,balanced,128,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.8492400924533157, 0.8013417944595869, 1.3135468009855453]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,balanced,128,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.6344740528906905, 0.4826572504417442, 1.338141987817272]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_0,128,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.7171233343193597, 1.0756915820024822, 1.4420607233041838]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_0,128,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.6386770595591367, 1.306487897472268, 1.295941594020357]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_0,128,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.7643226060086166, 1.1918462739931004, 1.44352530173009]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_0,128,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.7484352254244104, 1.110922696339732, 1.4616985804650051]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_0,128,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-2.7364189885395196, 1.1102629574802423, 1.4303419332295428]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_1,128,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.0315915702520628, 0.04290122631310136, 1.293063087971713]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_1,128,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-0.8432748951993297, -0.01084960585594038, 1.2672620688368563]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_1,128,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-0.8497865275929095, 0.009046387229690794, 1.215495737097604]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_1,128,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-0.7982030365204178, 0.009096962917078033, 1.1918727018746529]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_1,128,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-0.8646339960707479, -0.01403860893064551, 1.2161847768132172]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_2,128,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.5244145269350753, 0.6613611837308686, 1.0670494983181427]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_2,128,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.4729408210062251, 0.6920558741718875, 1.0865430803496057]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_2,128,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.3667859897584291, 0.7262121938167934, 0.9800298534728848]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_2,128,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.397387903176475, 0.6198993379128455, 1.0554704942618451]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_2,128,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.2467008704634903, 0.6126495972154035, 1.0125323460830067]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_3,128,0,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.3258117998404342, 0.7396331122954776, 1.2558527994148299]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_3,128,1,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.1840999949138724, 0.481686704561703, 1.262323866675093]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_3,128,2,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.3756799788980438, 0.667079444597862, 1.3646356053395308]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_3,128,3,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.3524316975350568, 0.7557780616705421, 1.2882164665241898]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO3,native32,skew_0.7_class_3,128,4,"[-1.063559889434051, 0.5523123674719301, 1.0664701189063848]","[-1.157266338573641, 0.48938866059062297, 1.3062377665093419]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",False
fc6,native32@PO4,native32,random,32,0,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.6487877476854713, 1.1578211357077055, 1.3627441155823825]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,random,32,1,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.3063291159982358, 1.1841661635289378, 1.1045905895370225]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,random,32,2,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.0121094120955263, 0.7485668849111217, 1.335646664474815]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,random,32,3,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-1.8058209471540978, 1.194502120790774, 1.0531993724139186]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,random,32,4,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.6788351142886753, 1.137601671561808, 1.4088971570974798]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,balanced,128,0,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.085978862472268, 0.9999537425471643, 1.2732337466913561]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,balanced,128,1,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.289241142484976, 1.1041623917152736, 1.2592088918629782]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,balanced,128,2,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.070187571524338, 0.9447443006009365, 1.2742935226863301]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,balanced,128,3,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.103900539754172, 1.1199357396030403, 1.2346643686805305]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,balanced,128,4,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-1.930754818901845, 0.7636967776483904, 1.264839269681464]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,skew_0.7_class_0,128,0,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-3.0056248284789437, 1.2817076505840075, 1.3865830355274689]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,skew_0.7_class_0,128,1,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-2.8986508274418092, 1.5132484782440987, 1.2191617135830441]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,skew_0.7_class_0,128,2,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-3.0038225907173977, 1.3964871936309942, 1.36421943527632]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
fc6,native32@PO4,native32,skew_0.7_class_0,128,3,"[-1.6131745478897117, 0.7666736114721079, 1.1419843079070404]","[-3.0120298822217695, 1.326825962263838, 1.4233847932352495]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",False
