held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
p4,native32@F2,native32,skew_0.7_class_3,128,1,"[-1.4253163217819567, -0.7443393014613424, 2.2104174427202157]","[-1.296951249053727, -0.6444182492492881, 2.8079840526104487]","[-1.6252737580802241, -0.9968317175384962, 2.545430575279571]",False
p4,native32@F2,native32,skew_0.7_class_3,128,2,"[-1.4253163217819567, -0.7443393014613424, 2.2104174427202157]","[-1.3071156144903682, -0.7034647432332473, 2.9613849943425157]","[-1.6252737580802241, -0.9968317175384962, 2.545430575279571]",False
p4,native32@F2,native32,skew_0.7_class_3,128,3,"[-1.4253163217819567, -0.7443393014613424, 2.2104174427202157]","[-1.3833673043129961, -0.6501008772065094, 2.8701422131824277]","[-1.6252737580802241, -0.9968317175384962, 2.545430575279571]",False
p4,native32@F2,native32,skew_0.7_class_3,128,4,"[-1.4253163217819567, -0.7443393014613424, 2.2104174427202157]","[-1.3984076622776807, -0.7289989543215819, 2.91251047198821]","[-1.6252737580802241, -0.9968317175384962, 2.545430575279571]",False
p4,native32@F3,native32,random,32,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.7237480946173485, -0.9043465501393569, 2.0434451010978765]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,random,32,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.21596243826721725, -0.7588303006385831, 1.7615456045113154]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,random,32,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.2720913831685133, -1.5057065347322354, 2.148725166152444]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,random,32,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.13589264070050255, -1.0425879060069712, 1.7896385881460584]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,random,32,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.46218457142151953, -1.6383601621958233, 2.458548503655251]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,balanced,128,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.3391518008982602, -1.2794769846795544, 2.1233552420954847]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,balanced,128,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.3502341143253414, -1.4166682667203627, 2.042628543410192]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,balanced,128,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.3839637243536664, -1.1193770729046026, 2.0664465945615684]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,balanced,128,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.30996928940523355, -1.1852559064947419, 2.1224236320053933]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,balanced,128,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.157149346903905, -1.3215265560795182, 1.9595341572689091]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_0,128,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-1.146754736961369, -0.7421103884333592, 2.166993872255304]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_0,128,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-1.0621285846456252, -0.570092064210668, 2.114231183233165]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_0,128,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-1.2398218302848512, -0.4777822229522204, 2.125459485567143]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_0,128,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-1.1652412724549421, -0.6513947710265977, 2.211937754524442]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_0,128,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-1.285604082247193, -0.7440013472332465, 2.20343400355771]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_1,128,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.3699723564620166, -2.1598287276278088, 1.8545158622463433]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_1,128,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.483008618797963, -2.2944043754007337, 1.9327874366081026]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_1,128,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.4432712112860019, -2.0781366318348313, 1.9857894190785093]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_1,128,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.507203061983342, -2.083312972214299, 1.8283677808750245]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_1,128,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.47620728488374364, -2.1343994941753075, 1.814342681887468]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_2,128,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.03641254599041555, -1.4144761905822825, 1.6829852826855238]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_2,128,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.04191039302664271, -1.4086265503031576, 1.7165009032937404]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_2,128,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.07790048700510842, -1.361760556715538, 1.661310421897408]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_2,128,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.06300034356601268, -1.210265990773625, 1.7171428310215806]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_2,128,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.08497336307610828, -1.312577286750271, 1.729269272549512]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_3,128,0,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.13256947852256176, -0.9572435295422379, 2.328194726037541]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_3,128,1,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[0.06738560532443696, -1.0570709614082345, 2.2166260178174744]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_3,128,2,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.014152228780003148, -1.1609698406807492, 2.350036601247144]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_3,128,3,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.0878163656730618, -1.0327854113366086, 2.304768447611416]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F3,native32,skew_0.7_class_3,128,4,"[-0.0766285465523785, -1.4577582279275694, 1.829847508210058]","[-0.006516640684940807, -1.1956460835568523, 2.2704743600025945]","[-0.33800642097573114, -1.3047559542338791, 1.9526969090482291]",False
p4,native32@F4,native32,random,32,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.1098105233349544, -0.3782990163176911, 2.598230706296194]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,random,32,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.168473141923104, -0.028975829408680046, 2.3678897376445525]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,random,32,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.8616160443298349, -0.7973108356414362, 2.72601421063582]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,random,32,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.3894542216391903, -0.7954303028065481, 2.5233358465836417]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,random,32,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.9520497073530356, -0.9750800015498275, 2.8859871872744223]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,balanced,128,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.7413711601514454, -0.8171901588495326, 2.706468515110359]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,balanced,128,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.877982400675082, -0.7959346100250884, 2.6250212643981485]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,balanced,128,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.716199875262127, -0.7242059637072319, 2.6485472383995097]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,balanced,128,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.6684914403022486, -0.6268302663212786, 2.6359827109771037]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,balanced,128,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.6480820731924024, -0.9565828385000763, 2.6363445361011495]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_0,128,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.60163516557852, -0.2451985335235177, 2.6933651734888064]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_0,128,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.4963378448133136, -0.11734419621833608, 2.647753817477549]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_0,128,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.6773655551002853, -0.0008353780385162982, 2.7213934297824784]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_0,128,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.651015351033862, -0.13860347321678954, 2.8002735960638163]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_0,128,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-2.7875606605315513, -0.25558963344289604, 2.723923215936112]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_1,128,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.0757930262892037, -1.5413800154983597, 2.589168241480929]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_1,128,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-0.9538493969573746, -1.7100921625301402, 2.5708672406466846]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_1,128,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-0.9227073550504342, -1.5219293867519799, 2.6216371877698874]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_1,128,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-0.7839831451615052, -1.5972888237704217, 2.4303032472616493]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_1,128,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-0.9275217091857266, -1.6284068394223072, 2.528135907843671]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_2,128,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.4877238134721835, -0.8584491144477251, 2.298059071324423]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_2,128,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.3535076643542066, -0.8549398024177192, 2.2387763400252223]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_2,128,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.4646836974785507, -0.7467194701048098, 2.253545550425789]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_2,128,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.4738137910302127, -0.7229727289911826, 2.321055598365872]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_2,128,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.452934419830774, -0.7558170301816053, 2.345111454793048]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_3,128,0,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.4232746236174283, -0.42567096081513095, 2.9209941213555983]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_3,128,1,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.3455666869404688, -0.4901972210005938, 2.8262271004855335]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_3,128,2,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.397397635248522, -0.5603267881629759, 3.0069536500555216]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_3,128,3,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.455370401452052, -0.5186412649585003, 2.88313198934696]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@F4,native32,skew_0.7_class_3,128,4,"[-1.9074583803445195, -0.20947289798992696, 2.110297713773464]","[-1.4498705510270584, -0.5903339429440546, 2.9186911754098035]","[-1.581485338892721, -0.9728772909095575, 2.556800448380796]",False
p4,native32@FC1,native32,random,32,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.5285006634909992, -0.5291780148720041, 1.605059802291793]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,random,32,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.20407314647083813, -0.7018348265035449, 1.5480327324136827]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,random,32,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.17644264385748396, -1.1113845707428534, 1.797837989206479]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,random,32,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.17747930973680218, -0.8467211209411295, 1.8891332214051841]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,random,32,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.6625240111172007, -1.1916939199894137, 2.159399074027624]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,balanced,128,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.24347139436247597, -1.1330176146560789, 2.010269819049522]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,balanced,128,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.3762421503411212, -1.1090738145250907, 1.8406951346334035]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,balanced,128,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.3884736831411974, -0.9155536095118311, 1.9479969247361955]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,balanced,128,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.2454630667567975, -1.0731725390715123, 2.0002750850762325]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,balanced,128,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.1622452924521571, -1.1653234157484773, 1.8582441092347235]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_0,128,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-1.2195553625199744, -0.650454513744254, 2.0533848845577936]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_0,128,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-1.0829808286726899, -0.43226237051078154, 1.9818869604936928]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_0,128,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-1.294716608107057, -0.3217286298928743, 2.0596932890783592]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_0,128,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-1.136500670551825, -0.4892140661859813, 2.1106138148754736]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_0,128,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-1.4002788442940377, -0.5399582397118617, 2.0468675289489107]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_1,128,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.28885976195963636, -1.9452689243273378, 1.696423191606087]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_1,128,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.3656870951609529, -2.0863131256365555, 1.8176789112390777]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_1,128,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.3906169816801942, -1.8792562491176714, 1.8433673028581807]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_1,128,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.5567247040064086, -1.9286144629148252, 1.6558056603645923]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_1,128,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.37748157215343453, -1.945806393499953, 1.6571990853103264]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_2,128,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.07380529814149715, -1.1309457478883609, 1.5971868503139908]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_2,128,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.015551943649809651, -1.1763798088372732, 1.6220975800474953]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_2,128,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.09646712394734387, -1.1238397829276354, 1.5824646750317446]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_2,128,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.07873581190849654, -0.9873374138105283, 1.624298918577762]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_2,128,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.05388465874253612, -1.0531536313783776, 1.697637582800187]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_3,128,0,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.05502746440896422, -0.6899750157996244, 2.1568642069323456]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_3,128,1,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[0.0016181562542519376, -0.7805756858821086, 2.154909908797644]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_3,128,2,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.05161112567047928, -0.8450323157248492, 2.2067753670977535]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_3,128,3,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.07443331258538974, -0.7681764308153465, 2.148345770086555]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC1,native32,skew_0.7_class_3,128,4,"[-0.4402204956837615, -1.1662447124414848, 1.9054485031397572]","[-0.05973609443200563, -0.7935410037895221, 2.0984056761457004]","[-0.30973981664090944, -1.1311729280768825, 1.8093420994853437]",False
p4,native32@FC2,native32,random,32,0,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.301455727299461, -0.21407460336239525, 2.008529648661598]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,random,32,1,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.1174458670724985, -0.15816633449543593, 1.7562099026166185]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,random,32,2,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.9622822041887987, -0.6452769337642833, 2.0483574584284057]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,random,32,3,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.7767611139050342, -0.4368068075765789, 2.1077852997029094]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,random,32,4,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.4836609605183875, -0.8890701989516953, 2.382210426261965]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,balanced,128,0,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.0718441738828544, -0.6278861415313393, 2.2162322402439956]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,balanced,128,1,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.1111069505688755, -0.7217777333144867, 2.0936538160131537]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,balanced,128,2,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.2202581291999837, -0.501281560265526, 2.1748296989746096]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,balanced,128,3,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.079123200606949, -0.5400882259106603, 2.2566780076928628]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,balanced,128,4,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.9379898090005245, -0.7703068331826322, 2.139353490219038]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_0,128,0,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-2.043515975316615, -0.22965384366518624, 2.266424811344854]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_0,128,1,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-1.9708650334871982, 0.03387995975059782, 2.24081585266016]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_0,128,2,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-2.12108779356039, 0.14482532371880696, 2.286769184215652]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_0,128,3,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-2.0097909277665242, -0.022284481313344286, 2.3544609506391554]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_0,128,4,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-2.2416645252941794, -0.11041606672792957, 2.269035045942992]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_1,128,0,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.4325115018721046, -1.4998517441919608, 1.9587619602620723]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_1,128,1,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.3672271967321605, -1.5967133646993235, 2.0815716871519254]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_1,128,2,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.3393612950758788, -1.3795480193116345, 2.1089660596163617]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_1,128,3,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.16679044379215027, -1.4329028646523914, 1.8543440794295811]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
p4,native32@FC2,native32,skew_0.7_class_1,128,4,"[-1.0996697590622662, -0.6783143262300152, 2.064686252924983]","[-0.36358044141486406, -1.5231927642211025, 1.9679952599799027]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",False
