target_view,montage,held_out_reference,method,class_index,class_name,car_recall,target_recall,absolute_recall_gap
native32@C6,native32,c6,identity,0,left_fist,0.680952380952381,0.7095238095238096,0.02857142857142858
native32@C6,native32,c6,identity,1,right_fist,0.5748792270531401,0.36231884057971014,0.21256038647342995
native32@C6,native32,c6,identity,2,both_fists,0.23809523809523808,0.2523809523809524,0.01428571428571429
native32@C6,native32,c6,identity,3,both_feet,0.3526570048309179,0.6135265700483091,0.26086956521739124
native32@C6,native32,c6,global_mean,0,left_fist,0.46190476190476193,0.48095238095238096,0.019047619047619035
native32@C6,native32,c6,global_mean,1,right_fist,0.4830917874396135,0.28019323671497587,0.20289855072463764
native32@C6,native32,c6,global_mean,2,both_fists,0.6904761904761905,0.7142857142857143,0.023809523809523836
native32@C6,native32,c6,global_mean,3,both_feet,0.41545893719806765,0.5797101449275363,0.1642512077294686
native32@C6,native32,c6,pooled_bias,0,left_fist,0.46190476190476193,0.4666666666666667,0.004761904761904745
native32@C6,native32,c6,pooled_bias,1,right_fist,0.4830917874396135,0.28019323671497587,0.20289855072463764
native32@C6,native32,c6,pooled_bias,2,both_fists,0.6904761904761905,0.7333333333333333,0.042857142857142816
native32@C6,native32,c6,pooled_bias,3,both_feet,0.41545893719806765,0.5748792270531401,0.15942028985507245
native32@C6,native32,c6,topology_ridge,0,left_fist,0.46190476190476193,0.41904761904761906,0.04285714285714287
native32@C6,native32,c6,topology_ridge,1,right_fist,0.4830917874396135,0.391304347826087,0.09178743961352653
native32@C6,native32,c6,topology_ridge,2,both_fists,0.6904761904761905,0.7619047619047619,0.0714285714285714
native32@C6,native32,c6,topology_ridge,3,both_feet,0.41545893719806765,0.37681159420289856,0.03864734299516909
native32@C6,native32,c6,logit_ridge,0,left_fist,0.46190476190476193,0.49523809523809526,0.033333333333333326
native32@C6,native32,c6,logit_ridge,1,right_fist,0.4830917874396135,0.3864734299516908,0.09661835748792269
native32@C6,native32,c6,logit_ridge,2,both_fists,0.6904761904761905,0.7238095238095238,0.033333333333333326
native32@C6,native32,c6,logit_ridge,3,both_feet,0.41545893719806765,0.40096618357487923,0.014492753623188415
native32@C6,native32,c6,combined_ridge,0,left_fist,0.46190476190476193,0.4857142857142857,0.02380952380952378
native32@C6,native32,c6,combined_ridge,1,right_fist,0.4830917874396135,0.4057971014492754,0.07729468599033812
native32@C6,native32,c6,combined_ridge,2,both_fists,0.6904761904761905,0.7142857142857143,0.023809523809523836
native32@C6,native32,c6,combined_ridge,3,both_feet,0.41545893719806765,0.391304347826087,0.024154589371980673
native32@C6,native32,c6,oracle,0,left_fist,0.46190476190476193,0.4714285714285714,0.00952380952380949
native32@C6,native32,c6,oracle,1,right_fist,0.4830917874396135,0.40096618357487923,0.08212560386473428
native32@C6,native32,c6,oracle,2,both_fists,0.6904761904761905,0.7095238095238096,0.01904761904761909
native32@C6,native32,c6,oracle,3,both_feet,0.41545893719806765,0.4057971014492754,0.009661835748792258
native32@CP1,native32,cp1,identity,0,left_fist,0.680952380952381,0.4380952380952381,0.24285714285714288
native32@CP1,native32,cp1,identity,1,right_fist,0.5748792270531401,0.6376811594202898,0.0628019323671497
native32@CP1,native32,cp1,identity,2,both_fists,0.23809523809523808,0.3,0.06190476190476191
native32@CP1,native32,cp1,identity,3,both_feet,0.3526570048309179,0.5024154589371981,0.1497584541062802
native32@CP1,native32,cp1,global_mean,0,left_fist,0.46190476190476193,0.26666666666666666,0.19523809523809527
native32@CP1,native32,cp1,global_mean,1,right_fist,0.4830917874396135,0.45410628019323673,0.028985507246376774
native32@CP1,native32,cp1,global_mean,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@CP1,native32,cp1,global_mean,3,both_feet,0.41545893719806765,0.43478260869565216,0.019323671497584516
native32@CP1,native32,cp1,pooled_bias,0,left_fist,0.46190476190476193,0.2619047619047619,0.2
native32@CP1,native32,cp1,pooled_bias,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@CP1,native32,cp1,pooled_bias,2,both_fists,0.6904761904761905,0.7047619047619048,0.014285714285714346
native32@CP1,native32,cp1,pooled_bias,3,both_feet,0.41545893719806765,0.42995169082125606,0.014492753623188415
native32@CP1,native32,cp1,topology_ridge,0,left_fist,0.46190476190476193,0.32857142857142857,0.13333333333333336
native32@CP1,native32,cp1,topology_ridge,1,right_fist,0.4830917874396135,0.45893719806763283,0.024154589371980673
native32@CP1,native32,cp1,topology_ridge,2,both_fists,0.6904761904761905,0.6714285714285714,0.01904761904761909
native32@CP1,native32,cp1,topology_ridge,3,both_feet,0.41545893719806765,0.4106280193236715,0.004830917874396157
native32@CP1,native32,cp1,logit_ridge,0,left_fist,0.46190476190476193,0.3761904761904762,0.08571428571428574
native32@CP1,native32,cp1,logit_ridge,1,right_fist,0.4830917874396135,0.4782608695652174,0.004830917874396101
native32@CP1,native32,cp1,logit_ridge,2,both_fists,0.6904761904761905,0.6619047619047619,0.02857142857142858
native32@CP1,native32,cp1,logit_ridge,3,both_feet,0.41545893719806765,0.4106280193236715,0.004830917874396157
native32@CP1,native32,cp1,combined_ridge,0,left_fist,0.46190476190476193,0.3761904761904762,0.08571428571428574
native32@CP1,native32,cp1,combined_ridge,1,right_fist,0.4830917874396135,0.46859903381642515,0.01449275362318836
native32@CP1,native32,cp1,combined_ridge,2,both_fists,0.6904761904761905,0.6619047619047619,0.02857142857142858
native32@CP1,native32,cp1,combined_ridge,3,both_feet,0.41545893719806765,0.4106280193236715,0.004830917874396157
native32@CP1,native32,cp1,oracle,0,left_fist,0.46190476190476193,0.3952380952380952,0.06666666666666671
native32@CP1,native32,cp1,oracle,1,right_fist,0.4830917874396135,0.47342995169082125,0.009661835748792258
native32@CP1,native32,cp1,oracle,2,both_fists,0.6904761904761905,0.6619047619047619,0.02857142857142858
native32@CP1,native32,cp1,oracle,3,both_feet,0.41545893719806765,0.4057971014492754,0.009661835748792258
native32@CP2,native32,cp2,identity,0,left_fist,0.680952380952381,0.6333333333333333,0.04761904761904767
native32@CP2,native32,cp2,identity,1,right_fist,0.5748792270531401,0.5120772946859904,0.0628019323671497
native32@CP2,native32,cp2,identity,2,both_fists,0.23809523809523808,0.21904761904761905,0.019047619047619035
native32@CP2,native32,cp2,identity,3,both_feet,0.3526570048309179,0.5893719806763285,0.23671497584541057
native32@CP2,native32,cp2,global_mean,0,left_fist,0.46190476190476193,0.4142857142857143,0.047619047619047616
native32@CP2,native32,cp2,global_mean,1,right_fist,0.4830917874396135,0.37681159420289856,0.10628019323671495
native32@CP2,native32,cp2,global_mean,2,both_fists,0.6904761904761905,0.6428571428571429,0.04761904761904756
native32@CP2,native32,cp2,global_mean,3,both_feet,0.41545893719806765,0.5748792270531401,0.15942028985507245
native32@CP2,native32,cp2,pooled_bias,0,left_fist,0.46190476190476193,0.3952380952380952,0.06666666666666671
native32@CP2,native32,cp2,pooled_bias,1,right_fist,0.4830917874396135,0.3671497584541063,0.1159420289855072
native32@CP2,native32,cp2,pooled_bias,2,both_fists,0.6904761904761905,0.6523809523809524,0.03809523809523807
native32@CP2,native32,cp2,pooled_bias,3,both_feet,0.41545893719806765,0.5603864734299517,0.1449275362318841
native32@CP2,native32,cp2,topology_ridge,0,left_fist,0.46190476190476193,0.4380952380952381,0.023809523809523836
native32@CP2,native32,cp2,topology_ridge,1,right_fist,0.4830917874396135,0.42028985507246375,0.06280193236714976
native32@CP2,native32,cp2,topology_ridge,2,both_fists,0.6904761904761905,0.6904761904761905,0.0
native32@CP2,native32,cp2,topology_ridge,3,both_feet,0.41545893719806765,0.463768115942029,0.048309178743961345
native32@CP2,native32,cp2,logit_ridge,0,left_fist,0.46190476190476193,0.4523809523809524,0.009523809523809545
native32@CP2,native32,cp2,logit_ridge,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CP2,native32,cp2,logit_ridge,2,both_fists,0.6904761904761905,0.6761904761904762,0.014285714285714235
native32@CP2,native32,cp2,logit_ridge,3,both_feet,0.41545893719806765,0.45410628019323673,0.03864734299516909
native32@CP2,native32,cp2,combined_ridge,0,left_fist,0.46190476190476193,0.45714285714285713,0.0047619047619048005
native32@CP2,native32,cp2,combined_ridge,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CP2,native32,cp2,combined_ridge,2,both_fists,0.6904761904761905,0.6761904761904762,0.014285714285714235
native32@CP2,native32,cp2,combined_ridge,3,both_feet,0.41545893719806765,0.45410628019323673,0.03864734299516909
native32@CP2,native32,cp2,oracle,0,left_fist,0.46190476190476193,0.44761904761904764,0.01428571428571429
native32@CP2,native32,cp2,oracle,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CP2,native32,cp2,oracle,2,both_fists,0.6904761904761905,0.6714285714285714,0.01904761904761909
native32@CP2,native32,cp2,oracle,3,both_feet,0.41545893719806765,0.4396135265700483,0.024154589371980673
native32@CP3,native32,cp3,identity,0,left_fist,0.680952380952381,0.38571428571428573,0.29523809523809524
native32@CP3,native32,cp3,identity,1,right_fist,0.5748792270531401,0.748792270531401,0.17391304347826086
native32@CP3,native32,cp3,identity,2,both_fists,0.23809523809523808,0.3047619047619048,0.06666666666666671
native32@CP3,native32,cp3,identity,3,both_feet,0.3526570048309179,0.2753623188405797,0.07729468599033817
native32@CP3,native32,cp3,global_mean,0,left_fist,0.46190476190476193,0.19523809523809524,0.2666666666666667
native32@CP3,native32,cp3,global_mean,1,right_fist,0.4830917874396135,0.4927536231884058,0.009661835748792313
native32@CP3,native32,cp3,global_mean,2,both_fists,0.6904761904761905,0.7857142857142857,0.09523809523809523
native32@CP3,native32,cp3,global_mean,3,both_feet,0.41545893719806765,0.18840579710144928,0.22705314009661837
native32@CP3,native32,cp3,pooled_bias,0,left_fist,0.46190476190476193,0.19523809523809524,0.2666666666666667
native32@CP3,native32,cp3,pooled_bias,1,right_fist,0.4830917874396135,0.4830917874396135,0.0
native32@CP3,native32,cp3,pooled_bias,2,both_fists,0.6904761904761905,0.8238095238095238,0.1333333333333333
native32@CP3,native32,cp3,pooled_bias,3,both_feet,0.41545893719806765,0.178743961352657,0.23671497584541065
native32@CP3,native32,cp3,topology_ridge,0,left_fist,0.46190476190476193,0.32857142857142857,0.13333333333333336
native32@CP3,native32,cp3,topology_ridge,1,right_fist,0.4830917874396135,0.5072463768115942,0.024154589371980728
native32@CP3,native32,cp3,topology_ridge,2,both_fists,0.6904761904761905,0.7380952380952381,0.04761904761904767
native32@CP3,native32,cp3,topology_ridge,3,both_feet,0.41545893719806765,0.18840579710144928,0.22705314009661837
native32@CP3,native32,cp3,logit_ridge,0,left_fist,0.46190476190476193,0.3761904761904762,0.08571428571428574
native32@CP3,native32,cp3,logit_ridge,1,right_fist,0.4830917874396135,0.4782608695652174,0.004830917874396101
native32@CP3,native32,cp3,logit_ridge,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@CP3,native32,cp3,logit_ridge,3,both_feet,0.41545893719806765,0.28502415458937197,0.13043478260869568
native32@CP3,native32,cp3,combined_ridge,0,left_fist,0.46190476190476193,0.37142857142857144,0.09047619047619049
native32@CP3,native32,cp3,combined_ridge,1,right_fist,0.4830917874396135,0.4830917874396135,0.0
native32@CP3,native32,cp3,combined_ridge,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@CP3,native32,cp3,combined_ridge,3,both_feet,0.41545893719806765,0.26570048309178745,0.1497584541062802
native32@CP3,native32,cp3,oracle,0,left_fist,0.46190476190476193,0.36666666666666664,0.09523809523809529
native32@CP3,native32,cp3,oracle,1,right_fist,0.4830917874396135,0.4830917874396135,0.0
native32@CP3,native32,cp3,oracle,2,both_fists,0.6904761904761905,0.680952380952381,0.00952380952380949
native32@CP3,native32,cp3,oracle,3,both_feet,0.41545893719806765,0.28019323671497587,0.13526570048309178
native32@CP4,native32,cp4,identity,0,left_fist,0.680952380952381,0.680952380952381,0.0
native32@CP4,native32,cp4,identity,1,right_fist,0.5748792270531401,0.42995169082125606,0.14492753623188404
native32@CP4,native32,cp4,identity,2,both_fists,0.23809523809523808,0.22380952380952382,0.014285714285714263
native32@CP4,native32,cp4,identity,3,both_feet,0.3526570048309179,0.6280193236714976,0.2753623188405797
native32@CP4,native32,cp4,global_mean,0,left_fist,0.46190476190476193,0.45714285714285713,0.0047619047619048005
native32@CP4,native32,cp4,global_mean,1,right_fist,0.4830917874396135,0.33816425120772947,0.14492753623188404
native32@CP4,native32,cp4,global_mean,2,both_fists,0.6904761904761905,0.6142857142857143,0.07619047619047614
native32@CP4,native32,cp4,global_mean,3,both_feet,0.41545893719806765,0.642512077294686,0.2270531400966183
native32@CP4,native32,cp4,pooled_bias,0,left_fist,0.46190476190476193,0.45714285714285713,0.0047619047619048005
native32@CP4,native32,cp4,pooled_bias,1,right_fist,0.4830917874396135,0.3285024154589372,0.1545893719806763
native32@CP4,native32,cp4,pooled_bias,2,both_fists,0.6904761904761905,0.6428571428571429,0.04761904761904756
native32@CP4,native32,cp4,pooled_bias,3,both_feet,0.41545893719806765,0.6280193236714976,0.21256038647342995
native32@CP4,native32,cp4,topology_ridge,0,left_fist,0.46190476190476193,0.5,0.03809523809523807
native32@CP4,native32,cp4,topology_ridge,1,right_fist,0.4830917874396135,0.42995169082125606,0.053140096618357446
native32@CP4,native32,cp4,topology_ridge,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@CP4,native32,cp4,topology_ridge,3,both_feet,0.41545893719806765,0.4057971014492754,0.009661835748792258
native32@CP4,native32,cp4,logit_ridge,0,left_fist,0.46190476190476193,0.4857142857142857,0.02380952380952378
native32@CP4,native32,cp4,logit_ridge,1,right_fist,0.4830917874396135,0.42995169082125606,0.053140096618357446
native32@CP4,native32,cp4,logit_ridge,2,both_fists,0.6904761904761905,0.7,0.00952380952380949
native32@CP4,native32,cp4,logit_ridge,3,both_feet,0.41545893719806765,0.38164251207729466,0.033816425120772986
native32@CP4,native32,cp4,combined_ridge,0,left_fist,0.46190476190476193,0.4857142857142857,0.02380952380952378
native32@CP4,native32,cp4,combined_ridge,1,right_fist,0.4830917874396135,0.42995169082125606,0.053140096618357446
native32@CP4,native32,cp4,combined_ridge,2,both_fists,0.6904761904761905,0.7,0.00952380952380949
native32@CP4,native32,cp4,combined_ridge,3,both_feet,0.41545893719806765,0.38164251207729466,0.033816425120772986
native32@CP4,native32,cp4,oracle,0,left_fist,0.46190476190476193,0.48095238095238096,0.019047619047619035
native32@CP4,native32,cp4,oracle,1,right_fist,0.4830917874396135,0.43478260869565216,0.048309178743961345
native32@CP4,native32,cp4,oracle,2,both_fists,0.6904761904761905,0.7,0.00952380952380949
native32@CP4,native32,cp4,oracle,3,both_feet,0.41545893719806765,0.3864734299516908,0.02898550724637683
native32@CP5,native32,cp5,identity,0,left_fist,0.680952380952381,0.38571428571428573,0.29523809523809524
native32@CP5,native32,cp5,identity,1,right_fist,0.5748792270531401,0.6473429951690821,0.07246376811594202
native32@CP5,native32,cp5,identity,2,both_fists,0.23809523809523808,0.3476190476190476,0.10952380952380952
native32@CP5,native32,cp5,identity,3,both_feet,0.3526570048309179,0.46859903381642515,0.11594202898550726
native32@CP5,native32,cp5,global_mean,0,left_fist,0.46190476190476193,0.23809523809523808,0.22380952380952385
native32@CP5,native32,cp5,global_mean,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@CP5,native32,cp5,global_mean,2,both_fists,0.6904761904761905,0.780952380952381,0.09047619047619049
native32@CP5,native32,cp5,global_mean,3,both_feet,0.41545893719806765,0.2995169082125604,0.11594202898550726
native32@CP5,native32,cp5,pooled_bias,0,left_fist,0.46190476190476193,0.22857142857142856,0.23333333333333336
native32@CP5,native32,cp5,pooled_bias,1,right_fist,0.4830917874396135,0.43478260869565216,0.048309178743961345
native32@CP5,native32,cp5,pooled_bias,2,both_fists,0.6904761904761905,0.7857142857142857,0.09523809523809523
native32@CP5,native32,cp5,pooled_bias,3,both_feet,0.41545893719806765,0.2898550724637681,0.12560386473429952
native32@CP5,native32,cp5,topology_ridge,0,left_fist,0.46190476190476193,0.44285714285714284,0.01904761904761909
native32@CP5,native32,cp5,topology_ridge,1,right_fist,0.4830917874396135,0.47342995169082125,0.009661835748792258
native32@CP5,native32,cp5,topology_ridge,2,both_fists,0.6904761904761905,0.638095238095238,0.05238095238095242
native32@CP5,native32,cp5,topology_ridge,3,both_feet,0.41545893719806765,0.30434782608695654,0.1111111111111111
native32@CP5,native32,cp5,logit_ridge,0,left_fist,0.46190476190476193,0.37142857142857144,0.09047619047619049
native32@CP5,native32,cp5,logit_ridge,1,right_fist,0.4830917874396135,0.4444444444444444,0.03864734299516909
native32@CP5,native32,cp5,logit_ridge,2,both_fists,0.6904761904761905,0.7380952380952381,0.04761904761904767
native32@CP5,native32,cp5,logit_ridge,3,both_feet,0.41545893719806765,0.2995169082125604,0.11594202898550726
native32@CP5,native32,cp5,combined_ridge,0,left_fist,0.46190476190476193,0.37142857142857144,0.09047619047619049
native32@CP5,native32,cp5,combined_ridge,1,right_fist,0.4830917874396135,0.4444444444444444,0.03864734299516909
native32@CP5,native32,cp5,combined_ridge,2,both_fists,0.6904761904761905,0.7285714285714285,0.03809523809523807
native32@CP5,native32,cp5,combined_ridge,3,both_feet,0.41545893719806765,0.30917874396135264,0.106280193236715
native32@CP5,native32,cp5,oracle,0,left_fist,0.46190476190476193,0.3761904761904762,0.08571428571428574
native32@CP5,native32,cp5,oracle,1,right_fist,0.4830917874396135,0.4444444444444444,0.03864734299516909
native32@CP5,native32,cp5,oracle,2,both_fists,0.6904761904761905,0.7285714285714285,0.03809523809523807
native32@CP5,native32,cp5,oracle,3,both_feet,0.41545893719806765,0.30917874396135264,0.106280193236715
native32@CP6,native32,cp6,identity,0,left_fist,0.680952380952381,0.6619047619047619,0.01904761904761909
native32@CP6,native32,cp6,identity,1,right_fist,0.5748792270531401,0.3961352657004831,0.17874396135265702
native32@CP6,native32,cp6,identity,2,both_fists,0.23809523809523808,0.19047619047619047,0.047619047619047616
native32@CP6,native32,cp6,identity,3,both_feet,0.3526570048309179,0.6618357487922706,0.3091787439613527
native32@CP6,native32,cp6,global_mean,0,left_fist,0.46190476190476193,0.4523809523809524,0.009523809523809545
native32@CP6,native32,cp6,global_mean,1,right_fist,0.4830917874396135,0.3188405797101449,0.1642512077294686
native32@CP6,native32,cp6,global_mean,2,both_fists,0.6904761904761905,0.5857142857142857,0.10476190476190472
native32@CP6,native32,cp6,global_mean,3,both_feet,0.41545893719806765,0.6811594202898551,0.26570048309178745
native32@CP6,native32,cp6,pooled_bias,0,left_fist,0.46190476190476193,0.43333333333333335,0.02857142857142858
native32@CP6,native32,cp6,pooled_bias,1,right_fist,0.4830917874396135,0.3140096618357488,0.1690821256038647
native32@CP6,native32,cp6,pooled_bias,2,both_fists,0.6904761904761905,0.5952380952380952,0.09523809523809523
native32@CP6,native32,cp6,pooled_bias,3,both_feet,0.41545893719806765,0.6666666666666666,0.251207729468599
native32@CP6,native32,cp6,topology_ridge,0,left_fist,0.46190476190476193,0.49523809523809526,0.033333333333333326
native32@CP6,native32,cp6,topology_ridge,1,right_fist,0.4830917874396135,0.4782608695652174,0.004830917874396101
native32@CP6,native32,cp6,topology_ridge,2,both_fists,0.6904761904761905,0.6619047619047619,0.02857142857142858
native32@CP6,native32,cp6,topology_ridge,3,both_feet,0.41545893719806765,0.3864734299516908,0.02898550724637683
native32@CP6,native32,cp6,logit_ridge,0,left_fist,0.46190476190476193,0.49047619047619045,0.028571428571428525
native32@CP6,native32,cp6,logit_ridge,1,right_fist,0.4830917874396135,0.4106280193236715,0.07246376811594202
native32@CP6,native32,cp6,logit_ridge,2,both_fists,0.6904761904761905,0.7285714285714285,0.03809523809523807
native32@CP6,native32,cp6,logit_ridge,3,both_feet,0.41545893719806765,0.3864734299516908,0.02898550724637683
native32@CP6,native32,cp6,combined_ridge,0,left_fist,0.46190476190476193,0.4857142857142857,0.02380952380952378
native32@CP6,native32,cp6,combined_ridge,1,right_fist,0.4830917874396135,0.42028985507246375,0.06280193236714976
native32@CP6,native32,cp6,combined_ridge,2,both_fists,0.6904761904761905,0.719047619047619,0.02857142857142858
native32@CP6,native32,cp6,combined_ridge,3,both_feet,0.41545893719806765,0.3864734299516908,0.02898550724637683
native32@CP6,native32,cp6,oracle,0,left_fist,0.46190476190476193,0.49047619047619045,0.028571428571428525
native32@CP6,native32,cp6,oracle,1,right_fist,0.4830917874396135,0.4106280193236715,0.07246376811594202
native32@CP6,native32,cp6,oracle,2,both_fists,0.6904761904761905,0.7238095238095238,0.033333333333333326
native32@CP6,native32,cp6,oracle,3,both_feet,0.41545893719806765,0.3864734299516908,0.02898550724637683
native32@CPz,native32,cpz,identity,0,left_fist,0.680952380952381,0.5380952380952381,0.1428571428571429
native32@CPz,native32,cpz,identity,1,right_fist,0.5748792270531401,0.5217391304347826,0.0531400966183575
native32@CPz,native32,cpz,identity,2,both_fists,0.23809523809523808,0.23333333333333334,0.004761904761904745
native32@CPz,native32,cpz,identity,3,both_feet,0.3526570048309179,0.5845410628019324,0.23188405797101452
native32@CPz,native32,cpz,global_mean,0,left_fist,0.46190476190476193,0.3523809523809524,0.10952380952380952
native32@CPz,native32,cpz,global_mean,1,right_fist,0.4830917874396135,0.41545893719806765,0.06763285024154586
native32@CPz,native32,cpz,global_mean,2,both_fists,0.6904761904761905,0.6285714285714286,0.06190476190476191
native32@CPz,native32,cpz,global_mean,3,both_feet,0.41545893719806765,0.5845410628019324,0.16908212560386476
native32@CPz,native32,cpz,pooled_bias,0,left_fist,0.46190476190476193,0.3523809523809524,0.10952380952380952
native32@CPz,native32,cpz,pooled_bias,1,right_fist,0.4830917874396135,0.40096618357487923,0.08212560386473428
native32@CPz,native32,cpz,pooled_bias,2,both_fists,0.6904761904761905,0.6571428571428571,0.033333333333333326
native32@CPz,native32,cpz,pooled_bias,3,both_feet,0.41545893719806765,0.5748792270531401,0.15942028985507245
native32@CPz,native32,cpz,topology_ridge,0,left_fist,0.46190476190476193,0.42857142857142855,0.03333333333333338
native32@CPz,native32,cpz,topology_ridge,1,right_fist,0.4830917874396135,0.43478260869565216,0.048309178743961345
native32@CPz,native32,cpz,topology_ridge,2,both_fists,0.6904761904761905,0.6666666666666666,0.023809523809523836
native32@CPz,native32,cpz,topology_ridge,3,both_feet,0.41545893719806765,0.5024154589371981,0.08695652173913043
native32@CPz,native32,cpz,logit_ridge,0,left_fist,0.46190476190476193,0.44761904761904764,0.01428571428571429
native32@CPz,native32,cpz,logit_ridge,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CPz,native32,cpz,logit_ridge,2,both_fists,0.6904761904761905,0.6761904761904762,0.014285714285714235
native32@CPz,native32,cpz,logit_ridge,3,both_feet,0.41545893719806765,0.42995169082125606,0.014492753623188415
native32@CPz,native32,cpz,combined_ridge,0,left_fist,0.46190476190476193,0.4380952380952381,0.023809523809523836
native32@CPz,native32,cpz,combined_ridge,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CPz,native32,cpz,combined_ridge,2,both_fists,0.6904761904761905,0.680952380952381,0.00952380952380949
native32@CPz,native32,cpz,combined_ridge,3,both_feet,0.41545893719806765,0.4396135265700483,0.024154589371980673
native32@CPz,native32,cpz,oracle,0,left_fist,0.46190476190476193,0.44761904761904764,0.01428571428571429
native32@CPz,native32,cpz,oracle,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@CPz,native32,cpz,oracle,2,both_fists,0.6904761904761905,0.6904761904761905,0.0
native32@CPz,native32,cpz,oracle,3,both_feet,0.41545893719806765,0.4251207729468599,0.009661835748792258
native32@Cz,native32,cz,identity,0,left_fist,0.680952380952381,0.5952380952380952,0.08571428571428574
native32@Cz,native32,cz,identity,1,right_fist,0.5748792270531401,0.5700483091787439,0.004830917874396157
native32@Cz,native32,cz,identity,2,both_fists,0.23809523809523808,0.21904761904761905,0.019047619047619035
native32@Cz,native32,cz,identity,3,both_feet,0.3526570048309179,0.4782608695652174,0.12560386473429952
native32@Cz,native32,cz,global_mean,0,left_fist,0.46190476190476193,0.3904761904761905,0.07142857142857145
native32@Cz,native32,cz,global_mean,1,right_fist,0.4830917874396135,0.4396135265700483,0.04347826086956519
native32@Cz,native32,cz,global_mean,2,both_fists,0.6904761904761905,0.6571428571428571,0.033333333333333326
native32@Cz,native32,cz,global_mean,3,both_feet,0.41545893719806765,0.46859903381642515,0.0531400966183575
native32@Cz,native32,cz,pooled_bias,0,left_fist,0.46190476190476193,0.38095238095238093,0.080952380952381
native32@Cz,native32,cz,pooled_bias,1,right_fist,0.4830917874396135,0.43478260869565216,0.048309178743961345
native32@Cz,native32,cz,pooled_bias,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@Cz,native32,cz,pooled_bias,3,both_feet,0.41545893719806765,0.45893719806763283,0.04347826086956519
native32@Cz,native32,cz,topology_ridge,0,left_fist,0.46190476190476193,0.40476190476190477,0.05714285714285716
native32@Cz,native32,cz,topology_ridge,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@Cz,native32,cz,topology_ridge,2,both_fists,0.6904761904761905,0.6952380952380952,0.004761904761904745
native32@Cz,native32,cz,topology_ridge,3,both_feet,0.41545893719806765,0.3961352657004831,0.01932367149758457
native32@Cz,native32,cz,logit_ridge,0,left_fist,0.46190476190476193,0.4523809523809524,0.009523809523809545
native32@Cz,native32,cz,logit_ridge,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@Cz,native32,cz,logit_ridge,2,both_fists,0.6904761904761905,0.680952380952381,0.00952380952380949
native32@Cz,native32,cz,logit_ridge,3,both_feet,0.41545893719806765,0.3961352657004831,0.01932367149758457
native32@Cz,native32,cz,combined_ridge,0,left_fist,0.46190476190476193,0.44761904761904764,0.01428571428571429
native32@Cz,native32,cz,combined_ridge,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@Cz,native32,cz,combined_ridge,2,both_fists,0.6904761904761905,0.6857142857142857,0.004761904761904745
native32@Cz,native32,cz,combined_ridge,3,both_feet,0.41545893719806765,0.3961352657004831,0.01932367149758457
native32@Cz,native32,cz,oracle,0,left_fist,0.46190476190476193,0.4523809523809524,0.009523809523809545
native32@Cz,native32,cz,oracle,1,right_fist,0.4830917874396135,0.4492753623188406,0.03381642512077293
native32@Cz,native32,cz,oracle,2,both_fists,0.6904761904761905,0.680952380952381,0.00952380952380949
native32@Cz,native32,cz,oracle,3,both_feet,0.41545893719806765,0.4057971014492754,0.009661835748792258
native32@F1,native32,f1,identity,0,left_fist,0.680952380952381,0.6428571428571429,0.03809523809523807
native32@F1,native32,f1,identity,1,right_fist,0.5748792270531401,0.6473429951690821,0.07246376811594202
native32@F1,native32,f1,identity,2,both_fists,0.23809523809523808,0.05238095238095238,0.1857142857142857
native32@F1,native32,f1,identity,3,both_feet,0.3526570048309179,0.26570048309178745,0.08695652173913043
native32@F1,native32,f1,global_mean,0,left_fist,0.46190476190476193,0.47619047619047616,0.014285714285714235
native32@F1,native32,f1,global_mean,1,right_fist,0.4830917874396135,0.5120772946859904,0.028985507246376885
native32@F1,native32,f1,global_mean,2,both_fists,0.6904761904761905,0.5523809523809524,0.13809523809523805
native32@F1,native32,f1,global_mean,3,both_feet,0.41545893719806765,0.3671497584541063,0.048309178743961345
native32@F1,native32,f1,pooled_bias,0,left_fist,0.46190476190476193,0.45714285714285713,0.0047619047619048005
native32@F1,native32,f1,pooled_bias,1,right_fist,0.4830917874396135,0.5120772946859904,0.028985507246376885
native32@F1,native32,f1,pooled_bias,2,both_fists,0.6904761904761905,0.5666666666666667,0.12380952380952381
