condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,candidate_bias,target_reference_labels_used_for_candidate
random,128,10,native32@O1,native32,o1,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.25174794266944983, 0.17188907099677997, 0.47430338725960774, 0.10205959907416247]","[0.34566233712374994, 0.21576287607825007, 0.3989124705545565, 0.03966231624344347]","[0.26830119401273533, 0.24392681822388018, 0.2668698997442321, 0.2209020880191524]",0.11624787864467914,0.12011095083141983,0.018827610983121787,0.1926085181359216,0.12847160047992567,0.47058063781610454,0.44130275284100284,0.12357075980456267,0.5183585759407072,"[-0.6639680566156331, -0.4729144687369896, 1.672837308369877]",False
random,128,10,native32@O2,native32,o2,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.24239502748597344, 0.1871505269300105, 0.45370094341481776, 0.11675350216919857]","[0.3230913122644669, 0.23235882648628753, 0.3859026234229188, 0.05864723782632671]","[0.263963556547392, 0.24709797775302683, 0.2654310997052866, 0.2235073659942945]",0.10268502685279526,0.10571752384553687,0.019480707688032443,0.1926558757831995,0.11828592283566257,0.38173296159491427,0.35531428854439284,0.10747740519060428,0.5268968892496471,"[-0.9079748070976122, 0.11490149153372908, 2.0036063544700053]",False
random,128,10,native32@P3,native32,p3,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.2700706829318201, 0.1662263633517139, 0.4416870357996575, 0.1220159179168087]","[0.36149989900452584, 0.1941273473344502, 0.37762953907888197, 0.06674321458214208]","[0.2713181721185781, 0.23959287463637932, 0.26440426073022, 0.22468469251482254]",0.09852386476152543,0.10874498566622627,0.018157363695794123,0.20325599893273932,0.07405251337730437,0.28736104468940876,0.3295002660596119,0.04964688421215221,0.5135716965547377,"[-0.12828383447176994, -0.708575999500484, 1.274377956990374]",False
random,128,10,native32@P4,native32,p4,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.22779612714746766, 0.2072206333665988, 0.4282700315635529, 0.1367132079223806]","[0.2906308658995704, 0.25515982020379363, 0.36952420221531035, 0.08468511168132559]","[0.25778455844863224, 0.25152107886235553, 0.2636088969365696, 0.22708546575244265]",0.08653102248618609,0.08843623173766672,0.02106518222678126,0.20749923190137792,0.21564887025129575,0.24710172664525487,0.286039217947407,0.20593072927176506,0.5090672282176574,"[-0.976391262995821, 0.3642484897399776, 1.8510098194728788]",False
random,128,10,native32@PO3,native32,po3,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.2912811255118497, 0.15330782420307965, 0.4250496749659897, 0.13036137531908107]","[0.38798042575774105, 0.16683458938748907, 0.3666914199372845, 0.07849356491748541]","[0.2763596986417679, 0.23418377290227368, 0.26310650798760293, 0.22635002046835548]",0.09315869946116309,0.11176333227981342,0.018168060857498582,0.22315139435647857,0.09003961029086124,0.33813409718329823,0.42438757176465985,0.11763266991133525,0.5094557048166165,"[-0.232812051997069, -0.6599684548466735, 1.3401560337430887]",False
random,128,10,native32@PO4,native32,po4,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.2380571040752197, 0.20940082833369783, 0.41391098267823767, 0.1386310849128447]","[0.3003429870534926, 0.2516671438618918, 0.36178663308875514, 0.08620323599586047]","[0.2593890382719089, 0.2505427760030514, 0.26278929431158365, 0.22727889141345597]",0.07942248356458237,0.08679869220017254,0.020939807622808122,0.22932860359928323,0.22016686181110917,0.24910091401832296,0.30651084623278535,0.21186572085530092,0.5091974412747378,"[-0.9308549333088993, 0.48943344762475505, 1.9654255799207192]",False
random,128,10,native32@Pz,native32,pz,False,"[0.2578125, 0.21875, 0.2890625, 0.234375]","[0.23040708965135193, 0.18823699468977448, 0.4685051777341868, 0.11285073792468674]","[0.3106748932153848, 0.24085769774322652, 0.3944305607725791, 0.05403684826880963]","[0.2617714160104739, 0.24898583605049723, 0.2663705838408006, 0.22287216409822844]",0.11028363531685502,0.108290650700741,0.0198564667703607,0.1674780512778818,0.09727684703266706,0.30174713300315437,0.28054337310669414,0.06761960429217778,0.5154426503251877,"[-0.6285628640204964, -0.23117411215060368, 1.6135452182693029]",False
random,128,11,native16@C1,native16,c1,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.18624580529026363, 0.1597072137152985, 0.33680023310351037, 0.3172467478909274]","[0.24226054713106368, 0.17657387010335993, 0.2568361220680746, 0.3243294606975018]","[0.2506694657395143, 0.24036261746968812, 0.2507313565192518, 0.25823656027154585]",0.0900411874964971,0.05657905942681492,0.01777102330112984,0.10215634257532932,0.09224044619056275,0.13669362940839686,0.09491775336420855,0.08277169192842168,0.5158012494071713,"[-1.2687790834535648, -1.5324585827961095, 1.5883048120851195]",False
random,128,11,native16@C2,native16,c2,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.2079977648698952, 0.16575258094753081, 0.3257961024925067, 0.3004535516900671]","[0.2623817760709559, 0.1750417073168255, 0.2574727216625247, 0.30510379494969386]","[0.253432439734583, 0.23964692227956205, 0.2508594425323983, 0.2560611954534568]",0.07709224230213393,0.04932759038980114,0.016840933475137772,0.1748962660655321,0.12731384600960996,0.09449920769480595,0.06205836528929375,0.10917614285983908,0.5167864901474042,"[-1.9735061473240145, -1.081738774437669, 1.8689885037262048]",False
random,128,11,native16@C3,native16,c3,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.1278814946686518, 0.18830762596298542, 0.2961670476561489, 0.3876438317122139]","[0.14481069973034297, 0.22066420216556032, 0.24301975700834133, 0.3915053410957553]","[0.23637762549114358, 0.2487357202494975, 0.24899347074300762, 0.2658931835163513]",0.11043450226851631,0.0970824979708727,0.023080156155547347,0.05035973114376554,0.1628623303580029,0.3356221557693178,0.30665719877551423,0.17806474751508503,0.4905989808444757,"[-0.7170809786756969, -1.7105565582922646, 1.425264976029485]",False
random,128,11,native16@C4,native16,c4,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.22502828587838786, 0.10693458677040014, 0.34954556893802974, 0.3184915584131821]","[0.3112357520123362, 0.10105694915224175, 0.2623993538492067, 0.32530794498621535]","[0.26176119841723916, 0.2284969503577394, 0.2515735457001734, 0.25816830552484804]",0.10323164884582486,0.08741897237282394,0.017965180104388957,0.17831671642176206,0.07892601495012659,0.38434128085925984,0.4070872275632049,0.11754008830802574,0.48947150745059476,"[-2.117764115084488, -0.4811856205659496, 1.7153753757810313]",False
random,128,11,native16@CP1,native16,cp1,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.17423942666851105, 0.18476363098426263, 0.33964418015530135, 0.301352762191925]","[0.22113853320768306, 0.2126323014315954, 0.25663809385558134, 0.3095910715051402]","[0.24699001458816075, 0.24572988716938524, 0.2506144898022159, 0.2566656084402381]",0.08590782002606515,0.04633347594542102,0.01830732024027617,0.1426513893734189,0.15365102061398042,0.295304569447165,0.1681689670250277,0.1526195180163506,0.5122288679786612,"[-1.0769107736647179, -1.420531283188019, 1.5065785238731317]",False
random,128,11,native16@CP2,native16,cp2,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.191438306496007, 0.16871160472341015, 0.3513518433287053, 0.2884982454518775]","[0.2520628493202378, 0.1899126506835259, 0.26045317528743706, 0.2975713247087992]","[0.251719454069325, 0.24190304472904225, 0.25111598897923376, 0.25526151222239896]",0.0871581408320974,0.04324053088697671,0.0170864824907484,0.07703171411536593,0.04855405603220039,0.1775894634297959,0.07654653494980947,0.03662264260013589,0.5151518299825409,"[-1.5917941689395556, -0.9299652050717198, 1.73399267904064]",False
random,128,11,native16@CP3,native16,cp3,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.17000077224540833, 0.1974857624658431, 0.33929895319091646, 0.2932145120978324]","[0.21192835101025018, 0.22995165731573267, 0.2564167050191062, 0.30170328665491103]","[0.2453483734194645, 0.24828405131526615, 0.25054848275630615, 0.2558190925089633]",0.0837166407088411,0.04401651639462107,0.018715853696530078,0.12469585534509366,0.15111601203135275,0.31588453194372,0.200400191399627,0.15589938628297073,0.5045851515796478,"[-0.6791384798867273, -1.58391911667637, 1.2631064878329368]",False
random,128,11,native16@CP4,native16,cp4,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.19849305335576803, 0.14522721261631807, 0.3392474005208201, 0.31703233350709364]","[0.2627067340910283, 0.15511738234069544, 0.25835244807547025, 0.32382343549280607]","[0.2539353112857788, 0.2369696729340543, 0.25096676727782585, 0.2581282485023412]",0.09190379154277274,0.062406652084286085,0.017405182225230992,0.05965279304460081,0.04631570582459342,0.24239233794102488,0.20867006545687344,0.05675675780342806,0.5130942540814633,"[-1.785445132136629, -0.45541911117256917, 1.791754615077433]",False
random,128,11,native16@CPz,native16,cpz,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.18552177560152125, 0.1508175289530221, 0.3363463743213648, 0.32731432112409187]","[0.24388704345690831, 0.16541578575295507, 0.2564246949414749, 0.33427247584866177]","[0.25114008297655727, 0.23882610212466512, 0.2507044906456133, 0.2593293242531643]",0.09433496233022821,0.0632876758423018,0.017971524719673105,0.08071743951482922,0.0791033806078918,0.21690595511840147,0.18342782123149534,0.0839222529957692,0.5128096952624009,"[-1.3498058056276185, -1.0948561896192295, 1.6849312951621087]",False
random,128,11,native16@Cz,native16,cz,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.1812229661619242, 0.18111428036533353, 0.34670768999749213, 0.29095506347524996]","[0.23380364078893778, 0.20759687505465318, 0.2587030704137844, 0.29989641374262466]","[0.24883362380309978, 0.24473491959578744, 0.25086699219116615, 0.25556446440994673]",0.08567518095159579,0.04150763836931586,0.017711178676299583,0.07778502428165177,0.0989445335869478,0.14612137333393974,0.04738203442510874,0.09108867467135547,0.5115125758975229,"[-1.5987311925177596, -1.3333075203957578, 1.726997946810095]",False
random,128,11,native16@FC1,native16,fc1,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.16271116629798496, 0.1593375881433728, 0.3314534253633725, 0.34649782019526987]","[0.2112794003291177, 0.18191469962611886, 0.25303887047291074, 0.3537670295718528]","[0.2463271799963729, 0.24186245537286982, 0.2502466050669295, 0.26156375956382777]",0.1009875356476901,0.07065378988646248,0.019338087103750536,0.07944556366996063,0.04059284904266445,0.1995969401386897,0.10361758035108604,0.03485346661326948,0.5145001050221327,"[-1.2890105496028021, -1.5383378377950316, 1.7225792383018972]",False
random,128,11,native16@FC2,native16,fc2,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.2568501905577587, 0.13617792615406207, 0.3283041552520936, 0.27866772803608575]","[0.33227661680972714, 0.12343721744338738, 0.26290507112822203, 0.28138109461866345]","[0.26410459513711226, 0.23096168089507843, 0.25167043852813975, 0.2532632854396695]",0.07810858847353097,0.07379995794561219,0.016512255422217,0.177501467797313,0.17793520746365712,0.2261646504506709,0.34645861409293954,0.1819016321480611,0.5038166047471974,"[-2.3254955395566834, -1.108544097393607, 2.0733841718700816]",False
random,128,11,native16@FC3,native16,fc3,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.12224091597924587, 0.16699488117206857, 0.32941361081714265, 0.3813505920315428]","[0.15852037725297533, 0.2033260729874403, 0.24809112064063296, 0.39006242911895145]","[0.23866376395278324, 0.24606763306720186, 0.24956400425502986, 0.2657045987249851]",0.11998081700269937,0.09416125280684469,0.02236280308616647,0.06496071783843498,0.25638815027944634,0.5506526285436733,0.41462247230125465,0.27229835453571505,0.49248109517918504,"[-0.6450184114594741, -1.6209315238218442, 1.4071151474198824]",False
random,128,11,native16@FC4,native16,fc4,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.18207680662674247, 0.13245569806517007, 0.33425594588371427, 0.3512115494243733]","[0.24436921179087076, 0.14267940080133504, 0.2551263753869176, 0.3578250120208766]","[0.2517123735142997, 0.23576683199468118, 0.25059444450535284, 0.2619263499856663]",0.10488695728518835,0.07874770565894448,0.01867040688480214,0.10078149272825809,0.07306486396409909,0.3340502133587631,0.25266844077847106,0.09124176495253823,0.5181107940761368,"[-2.3217717919524996, -0.576583781523677, 1.8777383405072907]",False
random,128,11,native16@Fz,native16,fz,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.14721710563581483, 0.15593643581914782, 0.3285991866010981, 0.36824727194393897]","[0.192127149289127, 0.18158814546946245, 0.2505800929780092, 0.3757046122634014]","[0.24372442175733183, 0.24230346055094304, 0.2499388299512176, 0.2640332877405076]",0.11087543099642307,0.08317158362352793,0.02052735799452699,0.06387883166690064,0.12364684797073912,0.37970858083972137,0.25825598649182013,0.1380577549761453,0.5123166234821035,"[-1.8237773433198745, -1.2229469161111415, 1.939688443026911]",False
random,128,11,native16@Pz,native16,pz,False,"[0.2734375, 0.25, 0.2265625, 0.25]","[0.1521298487518479, 0.1552804086518213, 0.3129889973486244, 0.3796007452477064]","[0.19170889645253028, 0.17553159201930355, 0.2481778222153374, 0.38458168931282877]","[0.2437880183753023, 0.24150121269364488, 0.24969981851761025, 0.2650109504134425]",0.10949114102202737,0.08775614177618363,0.020688071966667953,0.12965363233381152,0.06870161460335947,0.32935219032528573,0.2283210280249841,0.08396470657561135,0.5154426503251877,"[-1.1493288140894986, -0.8854835268024516, 1.6297046598250258]",False
