method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native32@pz,1734,19,0.4624201756987625,0.4637434377688278,0.3680555555555556,0.4804597701149425,0.3680555555555556,0.49539170506912444,0.5057736720554272
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,pz,1734,19,0.5259482134397682,0.5278752616078168,0.48148148148148145,0.49885057471264366,0.48148148148148145,0.5414746543778802,0.581986143187067
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,car,1734,19,0.5531181182981233,0.5562909337141136,0.5057736720554272,0.5149425287356322,0.6111111111111112,0.5806451612903226,0.5057736720554272
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,cz,1734,19,0.5462748111061079,0.5467512861475385,0.4781609195402299,0.4781609195402299,0.6319444444444444,0.5276497695852534,0.5473441108545035
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,fz,1734,19,0.5461937030615389,0.548609434739623,0.4503464203233256,0.503448275862069,0.6226851851851852,0.6082949308755761,0.4503464203233256
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native16@car,1734,19,0.467145750944901,0.4683390261499708,0.3787528868360277,0.42298850574712643,0.5046296296296297,0.5622119815668203,0.3787528868360277
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native16@cz,1734,19,0.45098872005916213,0.451906691373137,0.3625866050808314,0.41839080459770117,0.4861111111111111,0.5368663594470046,0.3625866050808314
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native16@fz,1734,19,0.45100334189697977,0.4509721378692865,0.3279445727482679,0.3954022988505747,0.5046296296296297,0.576036866359447,0.3279445727482679
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native16@pz,1734,19,0.4561689749529651,0.4563587054194342,0.3648960739030023,0.4,0.4722222222222222,0.5875576036866359,0.3648960739030023
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native32@car,1734,19,0.49077537641021224,0.49313627704479185,0.418013856812933,0.46436781609195404,0.5162037037037037,0.5645161290322581,0.418013856812933
